userID,seqID,poiID,photoID,poiTheme,poiFreq,temperature (C),precipitation (mm),cloud_cover (%),windspeed (km/h),dateTaken
48784629@N00,3155,8,"[2287113955, 2287095529, 2287906228, 2287086265, 2287089089, 2287898470, 2287891714, 2287882128, 2287876106, 2287899978, 2287880732]",Cultural,1736.0,-7.545454545454546,0.0,73.72727272727273,11.281818181818183,"[1203726721, 1203726730, 1203726745, 1203726777, 1203728098, 1203728123, 1203728160, 1203728189, 1203728321, 1203728362, 1203731288]"
48784629@N00,3155,16,"[2287107419, 2287117117, 2287098779, 2287903234, 2287096967, 2287890206, 2287878986]",Amusement,3553.0,-9.6,0.0,45.0,9.7,"[1203739251, 1203739260, 1203739268, 1203739273, 1203739281, 1203739382, 1203739404]"
49503002894@N01,3401,3,[8908380889],Sport,688.0,26.2,0.0,90.0,19.6,[1369999444]
49503002894@N01,3401,8,"[8904429940, 8904656530, 8907548323]",Cultural,1736.0,19.866666666666667,0.0,85.0,13.766666666666666,"[1369962804, 1369964261, 1369991606]"
49503002894@N01,3401,22,"[8903640884, 8904949088, 8904650215, 8907385696, 8908402326, 8908051549]",Beach,3619.0,21.96666666666667,0.0,60.833333333333336,13.716666666666667,"[1369957749, 1369966167, 1369968242, 1369984638, 1369993674, 1369996230]"
49503002894@N01,3402,8,"[8912319254, 8912612987, 8915906729]",Cultural,1736.0,18.53333333333333,0.4666666666666666,99.0,11.266666666666666,"[1370030903, 1370036959, 1370057493]"
49503002894@N01,3402,19,[8918044377],Beach,111.0,20.1,0.0,98.0,22.6,[1370073197]
49503002894@N01,3402,22,[8918170157],Beach,3619.0,21.7,0.0,100.0,17.5,[1370074247]
49877040@N03,3438,4,[6179118224],Sport,3056.0,21.8,0.0,100.0,13.2,[1282027754]
49877040@N03,3438,16,"[6179130690, 6178565409, 6178567211, 6178568413, 6179095564, 6178572983, 6178575875, 6178578153, 6178581247, 6179107852, 6178585915, 6178587701, 6179114396, 6179116466, 6178595313, 6178597091, 6179124176, 6179126978, 6179129600, 6178607977, 6178609453, 6179135732]",Amusement,3553.0,21.84090909090909,0.0,93.9090909090909,13.713636363636363,"[1282013090, 1282024323, 1282024329, 1282024334, 1282024522, 1282027163, 1282027173, 1282027291, 1282027401, 1282027421, 1282027429, 1282027455, 1282027553, 1282027696, 1282027943, 1282028627, 1282030604, 1282030772, 1282030984, 1282031192, 1282031524, 1282033186]"
49877040@N03,3438,25,"[6181985862, 6181465155, 6181470355, 6181473445, 6181475719]",Shopping,1701.0,25.8,0.0,97.0,22.6,"[1282049203, 1282049238, 1282049386, 1282049391, 1282049635]"
49894734@N00,3454,21,"[3123527805, 3124355376]",Beach,3594.0,-14.3,0.0,89.0,12.4,"[1229758564, 1229758707]"
49894734@N00,3454,22,"[3124360092, 3123535153, 3123536873, 3124365146, 3124365672, 3123540935, 3124368912, 3124370444]",Beach,3619.0,-12.075,0.0,72.25,9.425,"[1229765169, 1229765320, 1229767431, 1229767476, 1229767532, 1229767795, 1229767802, 1229767806]"
49894734@N00,3454,23,"[3123529929, 3123531857]",Shopping,1874.0,-13.2,0.0,75.0,11.3,"[1229762200, 1229762589]"
50542255@N00,3469,7,[1795407010],Cultural,2064.0,22.7,0.0,42.0,8.1,[1188199750]
50542255@N00,3469,16,[1795401180],Amusement,3553.0,21.5,0.0,20.0,7.4,[1188192474]
50542255@N00,3469,28,[1794560329],Structure,936.0,23.5,0.0,48.0,6.8,[1188207584]
50642338@N00,3481,11,"[497517273, 497535419]",Cultural,4142.0,-3.25,0.0,100.0,14.2,"[1175995139, 1175997964]"
50642338@N00,3481,27,"[497512409, 497513719, 497514771, 497486802, 497536263]",Shopping,631.0,-3.28,0.0,100.0,14.9,"[1175993825, 1175994012, 1175994960, 1175995051, 1175998342]"
50642338@N00,3481,30,[500390396],Structure,1538.0,-1.9,0.0,100.0,17.4,[1176011375]
51035555243@N01,3493,21,"[5758331450, 5067838102, 6796947824, 5715417057, 5238108768, 7886678410, 5078284088, 6294844586, 9058573334, 5257720708, 4981128322, 5169309820, 5615655153, 5390243970, 7952947660, 5119964283, 8169291109, 5308544192, 8422284220, 6689636033, 6358096949, 8043211216, 13919140004, 6033169405, 7909534332, 5277397996, 6076027267, 6946060116, 5069645633, 5231094365, 5041153041, 5064909926, 5800304978, 6098157157, 5075246696, 5042635971, 5569379159, 6205793984, 5402414075, 6230748854, 5647957676, 5160625951, 5045148017, 7179856045, 5023677985, 4941016985, 5252315143, 7168311136, 6755141849, 5101541751, 5754244819, 5312265757, 6224861972, 4944598453, 4992573271, 6815527846, 5105102785, 5181173749, 5539298855, 6565015877, 6324526530]",Beach,3594.0,20.02950819672131,0.0,24.639344262295083,16.483606557377048,"[1281045058, 1281045059, 1281045125, 1281045153, 1281045235, 1281045336, 1281045404, 1281045512, 1281045755, 1281045772, 1281045781, 1281045842, 1281045897, 1281045900, 1281045953, 1281046124, 1281046132, 1281046373, 1281046378, 1281046390, 1281046402, 1281046402, 1281046409, 1281046409, 1281046509, 1281046509, 1281046706, 1281046780, 1281048782, 1281048788, 1281050282, 1281050400, 1281050569, 1281050645, 1281050658, 1281050724, 1281051567, 1281051573, 1281052163, 1281052163, 1281052178, 1281052201, 1281052242, 1281052275, 1281052285, 1281052287, 1281052314, 1281052380, 1281052402, 1281052503, 1281052694, 1281052842, 1281052885, 1281052903, 1281052907, 1281052916, 1281052919, 1281052998, 1281053035, 1281053049, 1281053060]"
51035555243@N01,3493,22,"[5349065842, 5083341657, 4941571852, 5168008878, 4939551894, 6961657061, 5120582510, 5169320370, 9331557286, 6966768863, 6324531298, 6526247143, 5088864007, 5474788589, 5523983437, 5098959883, 5045824780, 5049438862, 5021368767, 5280495476, 6941097147, 6012586867, 11678450124, 5527231045, 6108356985, 5408812253, 7025507397, 5877054786, 8197466318, 5491688346, 5206083999, 4970556459, 5405835151, 5710194312, 5306800696, 5105710266, 12078748005, 8716568459, 5603633294, 5044297796, 5241254330, 4999934867, 5627520568, 5914075866, 8361564874, 5244944751, 5464621521, 5156250832, 7064149561, 5738702024, 6181504568, 6425172353, 6277981451, 5423326371, 5044283800, 5610296508, 5796024881, 9604749291, 7625899480, 5842321399, 5223160413, 5098409952, 8257119259, 5493337742, 5210709864, 5957823774, 5004401266, 6073371000, 9779209274]",Beach,3619.0,19.28840579710145,0.0,28.565217391304348,15.555072463768115,"[1281053839, 1281053890, 1281053959, 1281053965, 1281053967, 1281054015, 1281054071, 1281054073, 1281054079, 1281054124, 1281054137, 1281054157, 1281054172, 1281054188, 1281054199, 1281054206, 1281054206, 1281054208, 1281054218, 1281054240, 1281054245, 1281054264, 1281054280, 1281054292, 1281054319, 1281054319, 1281054326, 1281054374, 1281054374, 1281054374, 1281054374, 1281054386, 1281054386, 1281054386, 1281054398, 1281054481, 1281054519, 1281054558, 1281054558, 1281054558, 1281054558, 1281054682, 1281054914, 1281054914, 1281054944, 1281054944, 1281054944, 1281054952, 1281054956, 1281054956, 1281054956, 1281054956, 1281055118, 1281055167, 1281055325, 1281055337, 1281055404, 1281055407, 1281055407, 1281055419, 1281055423, 1281055572, 1281055914, 1281056071, 1281056144, 1281056151, 1281056258, 1281056439, 1281056439]"
51035555243@N01,3493,23,"[7589907556, 5416001702, 5512262082, 7150623741, 9339535990, 4982150093, 5474796283, 6905859370, 8674212629, 5060816485, 5607099079, 4972303211, 5466811506, 5916849178, 5401232772, 7625875378, 5459484701, 5353630654, 8681027522, 6253292433, 5208133300]",Shopping,1874.0,20.7,0.0,12.0,15.900000000000002,"[1281043289, 1281043290, 1281043903, 1281043906, 1281043907, 1281043936, 1281043955, 1281043959, 1281044042, 1281044047, 1281044066, 1281044318, 1281044379, 1281044406, 1281044534, 1281044758, 1281044886, 1281044887, 1281044890, 1281044893, 1281044960]"
51035555243@N01,3493,30,"[5469855464, 9765587156, 4947374726, 8397718049, 5989990239, 5726419858, 5063765090, 5486995679, 6196606264, 6889164935, 6343574793, 5056119724, 7000609446, 5131342305, 6262007945, 5932456698, 6815548398, 4973887598, 8477928837, 5655336375, 5837995558, 5531469085, 5949983673, 6095059802, 5122523247, 6856537880, 5205245901, 4985894245, 6006628887, 5872902310, 8243666385, 5657657852, 5469821938, 5475392582, 5802306130, 6021508541, 5061402616, 5107189852, 5177936615, 9441629265, 5886440560, 5599363848, 5101043022, 7220034930, 5182799581, 5267126445, 6150108736, 7578793072, 6941089085, 9687481196, 5346157774, 7299552990, 5675834994, 5497827085, 5701450342, 12280823606]",Structure,1538.0,21.837500000000002,0.0,9.035714285714286,13.273214285714285,"[1281035807, 1281035865, 1281037438, 1281037522, 1281037522, 1281037541, 1281037631, 1281037657, 1281037657, 1281037658, 1281037658, 1281037660, 1281037664, 1281037722, 1281037722, 1281037722, 1281037730, 1281037736, 1281037737, 1281037786, 1281037921, 1281037935, 1281038048, 1281038052, 1281038075, 1281038091, 1281038320, 1281038544, 1281038554, 1281038563, 1281038566, 1281038580, 1281038586, 1281038746, 1281039055, 1281040525, 1281040573, 1281040619, 1281040620, 1281040904, 1281040911, 1281040912, 1281041066, 1281041066, 1281041070, 1281041131, 1281041178, 1281041199, 1281041205, 1281041205, 1281041241, 1281041377, 1281041458, 1281041484, 1281041526, 1281041629]"
51035610516@N01,3501,4,"[2711819456, 2711008255, 2711008751, 2711009239, 2711009701, 2711821812, 2711822178, 2711010863, 2711011055, 2711823412, 2711823894, 2711824396, 2711824764, 2711825278, 2711013929, 2711014501, 2711826686, 2711827166, 2711827620, 2711016485, 2711828548, 2711017267]",Sport,3056.0,22.1,0.0,61.0,18.8,"[1216031916, 1216031927, 1216031932, 1216031942, 1216031953, 1216032017, 1216032031, 1216032056, 1216032081, 1216032133, 1216032263, 1216032272, 1216032289, 1216032313, 1216032345, 1216032371, 1216032423, 1216032429, 1216032441, 1216032524, 1216032557, 1216032812]"
51035610516@N01,3501,8,"[2710997095, 2711004785, 2711816810, 2711006409]",Cultural,1736.0,22.025000000000002,0.0,61.5,18.825,"[1216027955, 1216030927, 1216030934, 1216031227]"
51035610516@N01,3501,16,"[2711006813, 2711007231, 2711829460, 2711829916, 2711018687, 2711831098, 2711019823, 2711020297, 2711832662, 2711834452, 2711834792]",Amusement,3553.0,22.327272727272728,0.0,53.72727272727273,18.79090909090909,"[1216031264, 1216031339, 1216034891, 1216034950, 1216035107, 1216035143, 1216035151, 1216036596, 1216036607, 1216037156, 1216037185]"
51035610516@N01,3501,21,"[2710992545, 2711805052, 2710994087, 2711806508]",Beach,3594.0,22.0,0.0,63.0,18.9,"[1216026292, 1216026300, 1216026308, 1216026329]"
51035610516@N01,3501,30,"[2710995073, 2711807402, 2710996035]",Structure,1538.0,21.7,0.0,63.0,18.9,"[1216027880, 1216027888, 1216027906]"
51035681908@N01,3504,4,"[2544640417, 2544645459, 2544649259]",Sport,3056.0,8.1,0.0,90.0,6.599999999999999,"[1208655138, 1208655156, 1208655167]"
51035681908@N01,3504,11,"[2545577834, 2544757591, 2545598004]",Cultural,4142.0,9.200000000000001,0.0,10.333333333333334,7.8,"[1208663193, 1208664126, 1208664276]"
51035681908@N01,3504,16,[2545478784],Amusement,3553.0,8.1,0.0,90.0,6.6,[1208655547]
51035681908@N01,3504,21,[2544559377],Beach,3594.0,9.7,0.0,81.0,7.6,[1208646038]
51035681908@N01,3504,22,"[2544578703, 2545411660, 2544592169]",Beach,3619.0,9.6,0.0,81.0,7.599999999999999,"[1208647464, 1208647477, 1208647492]"
51035681908@N01,3504,25,"[2544685563, 2544690707, 2544696183]",Shopping,1701.0,9.0,0.0,85.0,5.8,"[1208658062, 1208658128, 1208658334]"
51035729697@N01,3514,6,"[6340062848, 6339315067, 6339315333, 6339315545, 6339315825, 6340064052, 6339316345]",Cultural,986.0,15.3,0.0,92.0,9.3,"[1308182401, 1308182411, 1308182545, 1308182594, 1308182652, 1308182808, 1308182817]"
51035729697@N01,3514,7,"[6339312793, 6340061136, 6339313229]",Cultural,2064.0,16.8,0.0,91.0,11.199999999999998,"[1308180486, 1308180491, 1308180496]"
51035729697@N01,3514,30,"[6340061774, 6340062068, 6339314257, 6339314541]",Structure,1538.0,16.7,0.0,91.0,11.2,"[1308181004, 1308181032, 1308181039, 1308181278]"
51260381@N05,3556,7,"[4737426920, 4736790675, 4736812667, 4737449004, 4737449102, 4736813211]",Cultural,2064.0,22.5,0.0,100.0,10.5,"[1277533003, 1277533104, 1277536292, 1277536735, 1277537310, 1277537371]"
51260381@N05,3556,25,[4736792025],Shopping,1701.0,20.5,0.0,100.0,10.3,[1277526969]
51260381@N05,3556,30,[4736812939],Structure,1538.0,22.5,0.0,100.0,10.6,[1277536628]
53874606@N00,3626,1,"[8926947598, 8926947140, 8926333513]",Sport,3506.0,23.600000000000005,0.0,30.0,16.4,"[1369920020, 1369920657, 1369921161]"
53874606@N00,3626,8,"[8928318226, 8927529657, 8926332883, 8926946410, 8926947090, 8926946448]",Cultural,1736.0,23.0,0.0,35.833333333333336,14.333333333333334,"[1369903336, 1369903368, 1369918700, 1369918948, 1369919112, 1369919551]"
53874606@N00,3626,16,"[8927529685, 8926339325, 8926955406, 8926946838, 8928140522]",Amusement,3553.0,23.18,0.0,57.8,14.38,"[1369904181, 1369908726, 1369908872, 1369918038, 1369918311]"
54058873@N00,3636,3,[2071175521],Sport,688.0,2.6,0.0,100.0,20.9,[1195910143]
54058873@N00,3636,8,"[2071952762, 2071953298]",Cultural,1736.0,3.1,0.0,98.0,21.6,"[1195903450, 1195903462]"
54058873@N00,3636,21,"[2071157587, 2071967640, 2071968672, 2071969258]",Beach,3594.0,2.45,0.0,100.0,19.95,"[1195897041, 1195909503, 1195909700, 1195909735]"
54058873@N00,3636,22,"[2071159205, 2071956508, 2071957050, 2071958628, 2071959256, 2071959740]",Beach,3619.0,2.7999999999999994,0.0,99.0,21.5,"[1195904460, 1195904960, 1195904981, 1195908640, 1195908667, 1195908679]"
54058873@N00,3636,23,"[2071966492, 2071967050]",Shopping,1874.0,2.7,0.0,100.0,20.9,"[1195909250, 1195909353]"
54058873@N00,3636,28,"[2071165583, 2071960804, 2071961308, 2071961848, 2071962656, 2071171311]",Structure,936.0,2.9,0.0,100.0,21.399999999999995,"[1195908728, 1195908739, 1195908781, 1195908836, 1195908881, 1195909124]"
55929357@N00,3707,22,"[8290676684, 8290676728]",Beach,3619.0,10.5,0.0,95.0,5.6,"[1331918936, 1331919150]"
55929357@N00,3707,23,[8289617607],Shopping,1874.0,10.5,0.0,95.0,5.6,[1331918780]
55929357@N00,3707,28,[8290676624],Structure,936.0,10.6,0.0,95.0,5.6,[1331918703]
57519914@N00,3767,7,[6637909019],Cultural,2064.0,4.9,0.0,29.0,7.1,[1323769490]
57519914@N00,3767,8,[6637796393],Cultural,1736.0,1.2,0.0,39.0,5.4,[1323749724]
57519914@N00,3767,16,[6637863493],Amusement,3553.0,2.7,0.0,85.0,8.2,[1323760471]
57519914@N00,3767,22,[6637812881],Beach,3619.0,0.9,0.0,74.0,5.4,[1323754402]
57519914@N00,3767,28,[6637838071],Structure,936.0,1.0,0.0,74.0,5.4,[1323754930]
58919362@N00,3856,7,"[2726551347, 2726552117, 2660913969, 2661739546]",Cultural,2064.0,14.0,0.0,0.0,4.5,"[1211696017, 1211697982, 1211698035, 1211698043]"
58919362@N00,3856,21,"[2726552335, 2726552419]",Beach,3594.0,15.9,0.0,0.0,8.4,"[1211698906, 1211700127]"
58919362@N00,3856,23,[2727376046],Shopping,1874.0,14.7,0.0,0.0,4.5,[1211698462]
58919362@N00,3856,30,[2727374972],Structure,1538.0,13.9,0.0,0.0,4.5,[1211695508]
60142746@N00,3898,16,"[118327811, 118327964, 118327933]",Amusement,3553.0,2.0,0.3,100.0,7.0,"[1136930646, 1136930807, 1136931155]"
60142746@N00,3898,23,"[118327750, 118328046, 118327776]",Shopping,1874.0,1.7,0.0,100.0,6.599999999999999,"[1136929156, 1136929294, 1136929374]"
60142746@N00,3898,30,"[118328062, 118327792]",Structure,1538.0,1.7,0.0,100.0,6.6,"[1136930081, 1136930143]"
60597745@N00,3932,4,"[1219227674, 1219232638, 1218373747, 1218380361, 1219251206, 1218394703, 1218401141, 1218409107, 1219278494, 1218421861, 1219291514, 1219297934, 1219304858, 1219310202, 1219317118, 1219323910, 1219331700, 1218475649, 1219343532, 1219348364, 1219354528, 1219361480, 1218506003, 1219376110, 1219383318, 1219390604, 1219397826, 1219406144, 1219413908, 1219421652, 1219428734, 1219435476, 1218578191, 1218585925, 1219457364, 1218600707, 1219472808, 1218613699, 1218620053, 1219492756, 1218637439, 1218645499, 1218652607, 1218661695, 1218670433, 1218678449, 1219550202, 1219557222, 1218698933, 1219571264, 1219577738, 1219583798, 1218726099, 1218732495, 1219603750, 1218745037, 1218749981, 1218754707, 1219625468, 1219630728, 1218770959, 1219641328, 1218783701, 1218790949, 1219663968, 1219672420, 1218815513, 1218822387, 1219694610, 1218837077, 1218844433, 1218851731, 1219723560, 1218864517, 1219736026, 1218877737, 1219749936, 1218891507, 1218898941, 1218905867, 1219778800, 1219786454, 1218928381, 1219801678, 1219808052, 1218948995, 1219821172, 1219828324, 1219835638, 1219842608, 1219849830, 1219856414, 1218998075, 1219869876, 1219877512, 1219884412, 1219892780, 1219034179, 1219907046, 1219047777, 1219921916, 1219929350, 1219936526, 1219945066, 1219086153, 1219958790, 1219098427, 1219972834, 1219114503, 1219123369]",Sport,3056.0,25.567272727272726,0.08181818181818182,49.49090909090909,18.744545454545456,"[1187254501, 1187254516, 1187254524, 1187254543, 1187254561, 1187254565, 1187254570, 1187254581, 1187254617, 1187254628, 1187254642, 1187254662, 1187254672, 1187254782, 1187254788, 1187254864, 1187254872, 1187254880, 1187255232, 1187255247, 1187255260, 1187255297, 1187255307, 1187255313, 1187255323, 1187255336, 1187255349, 1187255386, 1187255404, 1187255410, 1187255430, 1187255458, 1187255471, 1187255477, 1187255487, 1187255497, 1187255504, 1187255510, 1187255515, 1187255539, 1187255549, 1187255554, 1187255564, 1187255578, 1187255597, 1187255615, 1187255626, 1187255642, 1187255649, 1187255690, 1187255700, 1187255724, 1187255742, 1187255766, 1187255795, 1187255815, 1187255839, 1187255853, 1187255863, 1187255885, 1187255897, 1187255938, 1187257362, 1187257365, 1187257371, 1187257392, 1187257406, 1187258582, 1187258589, 1187258593, 1187258598, 1187258603, 1187258610, 1187258624, 1187258630, 1187258637, 1187258654, 1187258662, 1187258735, 1187258741, 1187258745, 1187258752, 1187258756, 1187258762, 1187261275, 1187261285, 1187261308, 1187261318, 1187261322, 1187261329, 1187261340, 1187261540, 1187261547, 1187261567, 1187261574, 1187261589, 1187261898, 1187261904, 1187261909, 1187261913, 1187261926, 1187261938, 1187261946, 1187261961, 1187261966, 1187262629, 1187262636, 1187262645, 1187262650, 1187262654]"
60597745@N00,3932,22,"[1218601012, 1218607616, 1218614454, 1218621756, 1217765141, 1218635974, 1217778409, 1217785491, 1218655976, 1218662148, 1217803183, 1217809553, 1218681222, 1217824145, 1218695306, 1217837969, 1218708810, 1218717322, 1217859909, 1217866017, 1217870385, 1217873733, 1218743094, 1217884947, 1217890999, 1218759740, 1217902159, 1217907675, 1217912967, 1217918843, 1218789508, 1217932059, 1217938967, 1218809066, 1218815682, 1217959121, 1217967301, 1218840442, 1217984399, 1217992895, 1218865398, 1218010751, 1218018037, 1218026071, 1218033055, 1218905438, 1218049507, 1218923268, 1218066575, 1218074963, 1218083553, 1218957338, 1218965302, 1218107359, 1218980480, 1218987286, 1218993738, 1219003842, 1219012676, 1218154705, 1219027240, 1218168107, 1219040882, 1218182919, 1219054802]",Beach,3619.0,23.2,0.0,2.0,8.0,"[1187242118, 1187242125, 1187242137, 1187242144, 1187242150, 1187242156, 1187242173, 1187242180, 1187242202, 1187242209, 1187242216, 1187242225, 1187242243, 1187242252, 1187242281, 1187242287, 1187242313, 1187242317, 1187242322, 1187242329, 1187242335, 1187242341, 1187242351, 1187242358, 1187242364, 1187242370, 1187242384, 1187242418, 1187242424, 1187242437, 1187242448, 1187242453, 1187242460, 1187242467, 1187242493, 1187242500, 1187242508, 1187242515, 1187242522, 1187242551, 1187242557, 1187242564, 1187242610, 1187242616, 1187242643, 1187242654, 1187242881, 1187242885, 1187242898, 1187242915, 1187242933, 1187242937, 1187243118, 1187243122, 1187243127, 1187243203, 1187243207, 1187243246, 1187243266, 1187243272, 1187243304, 1187243317, 1187243333, 1187243349, 1187243389]"
60597745@N00,3932,28,"[1218196823, 1219068084, 1219073538, 1219081762, 1218225115, 1218231437, 1218238033, 1219108334]",Structure,936.0,23.3,0.0,2.0,8.0,"[1187243498, 1187243512, 1187243560, 1187243566, 1187243569, 1187243574, 1187243580, 1187243639]"
60597745@N00,3935,4,"[1204089994, 1204096604, 1204102114, 1204108748]",Sport,3056.0,19.0,0.0,100.0,18.4,"[1187583557, 1187583632, 1187583640, 1187583645]"
