userID,seqID,poiID,photoID,poiTheme,poiFreq,temperature (C),precipitation (mm),cloud_cover (%),windspeed (km/h),dateTaken
52952793@N00,1980,131,[3761205707],Place Of Assembly,331.0,11.3,0.0,14.0,25.2,[1247980708]
52952793@N00,1980,132,[3987161662],Leisure/Recreation,129.0,10.7,0.0,2.0,25.8,[1247992484]
52952793@N00,1980,150,"[3761216331, 3762018386, 3761217375, 3762019328, 3761218501, 3762020388, 3877372697, 3877399315, 3761219385, 3762021458]",Community Use,258.0,11.0,0.0,9.0,24.9,"[1247985429, 1247985452, 1247985606, 1247985625, 1247985741, 1247985791, 1247985791, 1247985883, 1247985883, 1247985956]"
52952793@N00,1980,228,"[3762009684, 3761208921, 3761209405, 3761209891, 3762011748, 8076706064, 3762012256]",Leisure/Recreation,156.0,11.3,0.0,14.0,25.2,"[1247981882, 1247982017, 1247982066, 1247982455, 1247982499, 1247982683, 1247982683]"
52952793@N00,1980,229,"[3762013190, 3762013830]",Mixed Use,37.0,11.25,0.0,11.5,25.049999999999997,"[1247983116, 1247983524]"
52952793@N00,1982,38,"[4355258595, 4355258803, 4356002126, 4355259409, 4356002940]",Community Use,455.0,12.7,0.0,83.8,26.8,"[1249185496, 1249185813, 1249185904, 1249185956, 1249185963]"
52952793@N00,1982,189,"[4355985342, 4355242831]",Place Of Assembly,765.0,15.1,0.0,99.0,23.0,"[1249165315, 1249165357]"
52952793@N00,1982,235,"[4355255523, 4355255837, 4355256181, 4355256459, 4355999834, 4355257133, 4356000472, 4355257741, 4356001122]",Retail,529.0,12.5,0.0,98.0,21.8,"[1249179381, 1249179413, 1249179484, 1249179643, 1249179825, 1249179957, 1249179991, 1249180015, 1249180175]"
53701455@N00,2014,4,[4299826766],Leisure/Recreation,96.0,17.6,0.0,0.0,12.9,[1231038371]
53701455@N00,2014,125,[4299826548],Place Of Assembly,116.0,19.5,0.0,0.0,14.6,[1231037921]
53701455@N00,2014,136,[4299079367],Transport,327.0,17.6,0.0,0.0,12.9,[1231039855]
53836246@N00,2018,14,[318702849],Place of Worship,84.0,12.8,0.0,3.0,11.3,[1164691010]
53836246@N00,2018,38,[318702688],Community Use,455.0,13.5,0.0,1.0,8.1,[1164689139]
53836246@N00,2018,89,[318703226],Office,74.0,12.3,0.0,1.0,12.6,[1164693731]
53836246@N00,2018,90,[318702351],Community Use,396.0,13.6,0.0,1.0,8.1,[1164686434]
53836246@N00,2018,136,[318703419],Transport,327.0,12.3,0.0,1.0,12.6,[1164694421]
53836246@N00,2018,188,[318702457],Place of Worship,225.0,13.6,0.0,1.0,8.1,[1164687390]
53836246@N00,2018,190,[318701654],Transport,351.0,16.8,0.0,0.0,13.6,[1164678386]
53836246@N00,2018,235,[318701851],Retail,529.0,14.4,0.0,0.0,6.3,[1164683222]
54086610@N00,2029,131,[6852762958],Place Of Assembly,331.0,23.4,0.0,0.0,25.1,[1332211378]
54086610@N00,2029,188,[6852766104],Place of Worship,225.0,23.2,0.0,0.0,25.1,[1332211464]
54086610@N00,2029,189,"[6998639243, 6998639789]",Place Of Assembly,765.0,23.8,0.0,0.0,21.9,"[1332205213, 1332205228]"
54086610@N00,2029,223,"[6998642881, 6998643523, 6852761044, 6852761784, 6998885999]",Leisure/Recreation,204.0,23.580000000000002,0.0,0.0,23.82,"[1332205301, 1332205317, 1332211332, 1332211349, 1332211365]"
54086610@N00,2029,224,"[6998644195, 6852521454]",Mixed Use,137.0,24.0,0.0,0.0,21.9,"[1332205332, 1332205347]"
54086610@N00,2029,228,[6998642177],Leisure/Recreation,156.0,24.0,0.0,0.0,21.9,[1332205285]
54086610@N00,2029,230,[6852517228],Community Use,476.0,24.0,0.0,0.0,21.9,[1332205239]
54086610@N00,2029,231,[6998640873],Place Of Assembly,121.0,23.9,0.0,0.0,21.9,[1332205254]
54352459@N03,2059,7,"[5990579648, 5990581338, 5990024887, 5990027443, 5990029803]",Place of Worship,72.0,11.88,0.02,48.0,20.84,"[1311993125, 1311994081, 1311994245, 1311994429, 1311994966]"
54352459@N03,2059,90,"[5990053303, 5990055939, 5990617230]",Community Use,396.0,11.1,0.0,19.0,16.6,"[1312003942, 1312004363, 1312004542]"
54352459@N03,2059,91,"[5990032531, 5990034887]",Office,14.0,11.7,0.1,48.0,20.2,"[1311996096, 1311996250]"
54352459@N03,2059,221,"[5990597720, 5990602454, 5990047435, 5990609470]",Community Use,9.0,11.475,0.025,33.0,18.55,"[1311997741, 1311999188, 1312000140, 1312000594]"
56140378@N07,2110,51,[9771580104],Place Of Assembly,97.0,10.3,0.0,46.0,17.1,[1251611096]
56140378@N07,2110,163,[8654991334],Transport,91.0,10.8,0.0,43.0,17.3,[1251603146]
56140378@N07,2110,203,[9569666374],Mixed Use,176.0,10.1,0.0,43.0,17.4,[1251616809]
56140378@N07,2111,65,[8719497429],Community Use,500.0,9.6,0.0,44.0,9.0,[1251688097]
56140378@N07,2111,68,[8747717524],Office,106.0,11.8,0.0,58.0,11.7,[1251678175]
56140378@N07,2111,188,"[8437242195, 8581774837]",Place of Worship,225.0,10.75,0.0,51.0,10.35,"[1251678883, 1251688146]"
57608438@N08,2128,84,"[7929636622, 7929646120]",Mixed Use,336.0,15.2,0.0,45.0,19.3,"[1346524463, 1346524957]"
57608438@N08,2128,90,[7929631612],Community Use,396.0,13.7,0.0,0.0,19.8,[1346521566]
57608438@N08,2128,190,[7929634594],Transport,351.0,13.8,0.0,0.0,19.8,[1346522261]
57608438@N08,2129,19,[7928542380],Place of Worship,27.0,18.1,0.0,100.0,10.0,[1346613548]
57608438@N08,2129,133,[7928543888],Leisure/Recreation,61.0,18.1,0.0,100.0,10.0,[1346613570]
57608438@N08,2129,188,[7928541392],Place of Worship,225.0,18.0,0.0,100.0,10.0,[1346613280]
57768536@N05,2138,35,[7293303766],Community Use,349.0,8.9,0.0,26.0,3.2,[1338265135]
57768536@N05,2138,62,[7305184102],Place Of Assembly,113.0,8.4,0.0,58.0,2.8,[1338270449]
57768536@N05,2138,99,[7305168226],Leisure/Recreation,386.0,9.0,0.0,26.0,3.2,[1338266187]
57768536@N05,2138,136,[7293216556],Transport,327.0,8.4,0.0,58.0,2.8,[1338270691]
57768536@N05,2138,231,"[7293256574, 7293268284]",Place Of Assembly,121.0,9.0,0.0,26.0,3.2,"[1338266227, 1338266334]"
57841116@N03,2157,14,"[6561706227, 6561707899]",Place of Worship,84.0,25.8,0.0,9.0,12.0,"[1324684964, 1324684981]"
57841116@N03,2157,90,"[6561701885, 6561704157]",Community Use,396.0,26.8,0.0,14.0,9.1,"[1324684246, 1324684327]"
57841116@N03,2157,189,"[6561709403, 6561710825]",Place Of Assembly,765.0,25.8,0.0,9.0,12.0,"[1324685355, 1324685447]"
57841116@N03,2159,120,"[6759477657, 6759478381, 6759480551]",Leisure/Recreation,357.0,20.133333333333336,0.0,1.0,21.366666666666664,"[1327449402, 1327449695, 1327463782]"
57841116@N03,2159,122,[6759476071],Leisure/Recreation,251.0,21.9,0.0,0.0,24.3,[1327448957]
57841116@N03,2159,123,"[6759479833, 6759481371]",Leisure/Recreation,258.0,17.4,0.0,2.5,15.35,"[1327460729, 1327471749]"
57841116@N03,2166,55,[6937858623],Place Of Assembly,40.0,16.1,0.0,94.0,13.1,[1330425258]
57841116@N03,2166,128,[6794702278],Community Use,26.0,16.2,0.0,94.0,14.4,[1330421260]
57841116@N03,2166,137,[6940813415],Transport,42.0,17.0,0.0,99.0,15.3,[1330407577]
57841116@N03,2166,187,[6940814009],Place Of Assembly,56.0,16.5,0.0,79.0,15.5,[1330410892]
57841116@N03,2169,8,"[6849363454, 6995488473, 6849667296]",Place of Worship,9.0,17.4,0.0,0.0,8.033333333333333,"[1332128172, 1332128217, 1332136486]"
57841116@N03,2169,74,"[6849359636, 6995492949]",Community Use,15.0,17.9,0.0,0.0,7.2,"[1332128084, 1332128311]"
57841116@N03,2169,87,[6995116185],Place of Worship,81.0,22.3,0.0,0.0,5.0,[1332120657]
57841116@N03,2197,35,[8272311396],Community Use,349.0,20.3,0.0,100.0,25.6,[1355468702]
57841116@N03,2197,88,[8272311724],Place Of Assembly,53.0,20.4,0.0,100.0,25.6,[1355470163]
57841116@N03,2197,129,[8271244265],Community Use,35.0,20.4,0.0,100.0,25.6,[1355471519]
57841116@N03,2208,61,[8658020140],Transport,122.0,9.4,0.0,38.0,5.9,[1366196626]
57841116@N03,2208,105,[8658019832],Mixed Use,150.0,11.6,0.0,36.0,7.8,[1366188706]
57841116@N03,2208,118,[8656914235],Vacant Land,6.0,12.7,0.0,36.0,7.8,[1366187164]
57841116@N03,2219,78,[10572680636],Office,13.0,12.9,0.0,99.0,10.1,[1383099257]
57841116@N03,2219,126,[10572638125],Community Use,17.0,12.8,0.0,100.0,10.6,[1383103028]
57841116@N03,2219,128,[10572706644],Community Use,26.0,12.8,0.0,99.0,10.1,[1383101315]
57990672@N04,2231,131,"[5769504667, 5755093174]",Place Of Assembly,331.0,15.350000000000001,0.0,97.0,26.200000000000003,"[1305967737, 1305974687]"
57990672@N04,2231,132,[5771400685],Leisure/Recreation,129.0,15.3,0.0,100.0,26.1,[1305971358]
57990672@N04,2231,188,"[5750751802, 5764726503]",Place of Worship,225.0,15.2,0.0,100.0,26.1,"[1305969381, 1305969713]"
57990672@N04,2231,230,[5745138772],Community Use,476.0,15.3,0.0,100.0,26.1,[1305970319]
58196392@N00,2248,12,[3382360506],Place of Worship,95.0,15.7,0.0,100.0,14.3,[1237710300]
58196392@N00,2248,190,[3378141980],Transport,351.0,16.8,0.0,100.0,16.1,[1237695293]
58196392@N00,2248,202,[3418055596],Transport,358.0,15.9,0.0,100.0,14.7,[1237706214]
58301516@N00,2254,2,[4146615922],Mixed Use,138.0,16.4,0.0,49.0,19.4,[1259595713]
58301516@N00,2254,89,"[4146613876, 4145854563, 4146614500]",Office,74.0,16.3,0.0,49.0,19.4,"[1259594043, 1259594051, 1259594057]"
58301516@N00,2254,90,"[4145843585, 4145843835, 4145844225, 4145844479, 4146604492]",Community Use,396.0,14.8,0.0,13.0,17.1,"[1259591567, 1259591573, 1259591580, 1259591584, 1259591604]"
58589111@N04,2259,32,[8738990866],Place of Worship,52.0,12.6,0.0,22.0,4.5,[1351923158]
58589111@N04,2259,133,[8738983272],Leisure/Recreation,61.0,15.1,0.0,98.0,4.5,[1351913300]
58589111@N04,2259,134,"[8737866687, 8738986854]",Leisure/Recreation,62.0,15.1,0.0,98.0,4.5,"[1351914059, 1351914492]"
58589111@N04,2259,202,"[8737860465, 8737861873, 8738981574, 8738982342]",Transport,358.0,16.075,0.0,99.5,8.675,"[1351905855, 1351905881, 1351909671, 1351913178]"
60111909@N00,2301,13,"[9680936600, 9677701447]",Place of Worship,33.0,10.1,0.6,100.0,20.5,"[1377155618, 1377155624]"
60111909@N00,2301,57,[9677707103],Place Of Assembly,58.0,10.2,0.4,100.0,20.2,[1377158615]
60111909@N00,2301,65,[9677698393],Community Use,500.0,10.1,0.7,99.0,20.4,[1377154343]
60111909@N00,2301,131,[9677706209],Place Of Assembly,331.0,10.3,0.4,100.0,20.2,[1377158468]
60111909@N00,2301,189,"[9680938314, 9680939156]",Place Of Assembly,765.0,10.1,0.6,100.0,20.5,"[1377155981, 1377155987]"
60111909@N00,2301,201,"[9677696683, 9680933462]",Mixed Use,104.0,10.2,0.3,100.0,20.0,"[1377150013, 1377150790]"
60111909@N00,2301,202,[9680935020],Transport,358.0,10.2,0.7,99.0,20.4,[1377154371]
60111909@N00,2301,223,"[9677707799, 9677708559, 9680945324, 9680946182, 9680947036, 9680947788]",Leisure/Recreation,204.0,10.2,0.3,100.0,20.0,"[1377160376, 1377161061, 1377161582, 1377161915, 1377162188, 1377162354]"
60111909@N00,2301,224,"[9680948596, 9677713285, 9680950114, 9677714975]",Mixed Use,137.0,10.2,0.1,100.0,19.6,"[1377162806, 1377162889, 1377165061, 1377165206]"
60111909@N00,2301,228,"[9677715897, 9677717021, 9680954088]",Leisure/Recreation,156.0,10.3,0.0,94.0,19.9,"[1377167756, 1377167774, 1377167815]"
60111909@N00,2301,230,"[9680939816, 9680940594]",Community Use,476.0,10.3,0.6,100.0,20.5,"[1377157643, 1377158143]"
60444977@N00,2306,66,[1776829034],Place Of Assembly,134.0,15.2,0.0,69.0,9.7,[1191878083]
60444977@N00,2306,97,[1776925898],Office,148.0,15.1,0.0,0.0,11.9,[1191882358]
60444977@N00,2306,103,[1751403958],Purpose Built,32.0,15.1,0.0,77.0,8.6,[1191870432]
60444977@N00,2306,189,"[1804267943, 1766353560, 1766360684, 1766367870, 1766373128, 1766379048, 1766383582, 1765543623, 1765546859]",Place Of Assembly,765.0,15.300000000000002,0.0,69.0,9.7,"[1191877609, 1191877662, 1191877683, 1191877715, 1191877861, 1191877868, 1191877886, 1191877920, 1191877942]"
60444977@N00,2306,190,[1750465217],Transport,351.0,13.6,0.0,77.0,7.3,[1191862832]
60444977@N00,2306,201,"[1751321560, 1751329686]",Mixed Use,104.0,13.5,0.0,77.0,7.3,"[1191864836, 1191865024]"
60451415@N00,2310,76,"[213730018, 213730120]",Leisure/Recreation,367.0,8.3,0.0,38.0,19.1,"[1155391372, 1155391419]"
60451415@N00,2310,99,[213723579],Leisure/Recreation,386.0,7.5,0.0,26.0,16.8,[1155387584]
60451415@N00,2310,133,[213728219],Leisure/Recreation,61.0,7.7,0.0,36.0,18.1,[1155390544]
60451415@N00,2310,136,[213722257],Transport,327.0,7.3,0.0,26.0,16.8,[1155386357]
60889911@N00,2321,101,"[727493046, 727496650, 727500340]",Leisure/Recreation,124.0,12.4,0.0,74.0,15.699999999999998,"[1183247791, 1183247884, 1183247905]"
60889911@N00,2321,104,"[715984384, 715104187]",Leisure/Recreation,22.0,11.6,0.0,80.0,17.0,"[1183252981, 1183252998]"
60889911@N00,2321,105,"[727480166, 726619533, 727488912]",Mixed Use,150.0,12.4,0.0,74.0,15.699999999999998,"[1183247019, 1183247101, 1183247104]"
60889911@N00,2328,97,[5282099807],Office,148.0,13.9,0.0,3.0,17.1,[1292054559]
60889911@N00,2328,99,[5282698024],Leisure/Recreation,386.0,14.5,0.0,3.0,19.9,[1292054139]
60889911@N00,2328,231,"[5282078861, 5282079457, 5282080061, 5282681278, 5282081667, 5282682878, 5282699308]",Place Of Assembly,121.0,14.414285714285715,0.0,3.0,19.5,"[1292053928, 1292053933, 1292053971, 1292053975, 1292054050, 1292054099, 1292054542]"
61104031@N02,2338,12,[5565403017],Place of Worship,95.0,15.6,0.0,95.0,11.8,[1301104806]
61104031@N02,2338,65,"[5565410701, 5565997690]",Community Use,500.0,15.5,0.0,95.0,11.8,"[1301104807, 1301104808]"
61104031@N02,2338,68,"[5565354073, 5565360633, 5565367963, 5565954828]",Office,106.0,15.6,0.0,95.0,11.8,"[1301104800, 1301104801, 1301104802, 1301104803]"
61104031@N02,2338,236,[5565394097],Retail,94.0,15.6,0.0,95.0,11.8,[1301104805]
61579728@N05,2341,2,[9045168108],Mixed Use,138.0,10.5,0.0,56.0,11.7,[1370161934]
61579728@N05,2341,61,"[9045176648, 9045176184, 9045175938, 9045175726, 9045175340, 9045175170, 9042952955, 9045174736, 9042952381, 9045173602, 9042951317, 9045173244, 9045173134, 9042950683, 9042950499, 9045172348, 9045172130, 9042949693]",Transport,122.0,10.7,0.0,45.0,12.5,"[1370157895, 1370157924, 1370157930, 1370157936, 1370157989, 1370157992, 1370158000, 1370158002, 1370158009, 1370158014, 1370158016, 1370158021, 1370158078, 1370158081, 1370158085, 1370158145, 1370158152, 1370158153]"
61579728@N05,2341,85,"[9042757211, 9042757057, 9042757021, 9045191120, 9045190888, 9045190500]",Place Of Assembly,27.0,10.800000000000002,0.0,45.0,12.5,"[1370156401, 1370156413, 1370156429, 1370156754, 1370156778, 1370156779]"
61579728@N05,2341,86,"[9044982720, 9044982582, 9042759339, 9042759151, 9044982176, 9044982030, 9044981826, 9044981602, 9042758025, 9042757519, 9042757453, 9044979888, 9042972623, 9044979818, 9044979652, 9042972363, 9042972113, 9044979524, 9042756385, 9042971991, 9044979352, 9045193740, 9044979158, 9042971319, 9045193146, 9042755999, 9042970825, 9044978908, 9045192710, 9044978758]",Place Of Assembly,39.0,10.983333333333333,0.0,42.06666666666667,12.463333333333333,"[1370156288, 1370156299, 1370156320, 1370156323, 1370156367, 1370156369, 1370156372, 1370156376, 1370156381, 1370156384, 1370156395, 1370156442, 1370156445, 1370156445, 1370156457, 1370156457, 1370156463, 1370156463, 1370156465, 1370156465, 1370156468, 1370156468, 1370156476, 1370156476, 1370156483, 1370156483, 1370156487, 1370156487, 1370156491, 1370156491]"
61579728@N05,2341,126,"[9045182438, 9042960067, 9045181940, 9045181728, 9042959451, 9042959231, 9042959041]",Community Use,17.0,10.7,0.0,45.0,12.5,"[1370157133, 1370157145, 1370157151, 1370157159, 1370157195, 1370157198, 1370157219]"
61579728@N05,2341,128,"[9042967125, 9042966913, 9045188860, 9045188498, 9045188296]",Community Use,26.0,10.7,0.0,45.0,12.5,"[1370156951, 1370156953, 1370156984, 1370156991, 1370157004]"
61579728@N05,2341,129,"[9045187846, 9045187556, 9045187156, 9045186952, 9045186600, 9042964177, 9042963845, 9042963779, 9042963461, 9042963281, 9042963011, 9042962741, 9045184628, 9042961859, 9045183196, 9045182846]",Community Use,35.0,10.7,0.0,45.0,12.5,"[1370157018, 1370157019, 1370157021, 1370157042, 1370157048, 1370157050, 1370157055, 1370157063, 1370157067, 1370157081, 1370157086, 1370157103, 1370157106, 1370157108, 1370157110, 1370157115]"
61705015@N00,2344,97,"[5501127918, 5501128472]",Office,148.0,19.0,0.0,84.0,12.3,"[1296643804, 1296643804]"
61705015@N00,2344,189,"[5501129282, 5501129664]",Place Of Assembly,765.0,18.9,0.0,84.0,12.3,"[1296642764, 1296642764]"
61705015@N00,2344,230,"[5501126380, 5501128964, 5500532647, 5500533131]",Community Use,476.0,19.0,0.0,84.0,12.3,"[1296643804, 1296643804, 1296643804, 1296643804]"
61705015@N00,2350,14,[7373971774],Place of Worship,84.0,9.7,0.0,0.0,15.6,[1339738990]
61705015@N00,2350,190,"[7188738001, 7374179790]",Transport,351.0,9.55,0.0,6.0,16.4,"[1339738977, 1339747663]"
61705015@N00,2350,236,[7188738395],Retail,94.0,9.8,0.0,0.0,15.6,[1339738993]
62606667@N04,2363,188,"[6265765485, 6265765847, 6265766731, 6266297744]",Place of Worship,225.0,10.3,0.0,47.0,14.5,"[1318742258, 1318742588, 1318743808, 1318743838]"
62606667@N04,2363,189,"[6253552470, 6253023513, 6253023913, 6253553978, 6253024905, 6253025557]",Place Of Assembly,765.0,10.2,0.0,47.0,14.5,"[1318743289, 1318743318, 1318743348, 1318743364, 1318743423, 1318743510]"
62606667@N04,2363,231,"[6265766133, 6265766449]",Place Of Assembly,121.0,10.3,0.0,47.0,14.5,"[1318742807, 1318742850]"
63287673@N00,2411,35,[4299105059],Community Use,349.0,16.2,0.0,91.0,15.1,[1264300131]
63287673@N00,2411,97,"[4299851002, 4299852076]",Office,148.0,17.3,0.0,96.0,17.5,"[1264298227, 1264298293]"
63287673@N00,2411,190,[4299850028],Transport,351.0,17.3,0.0,96.0,17.5,[1264295152]
63287673@N00,2422,55,[11617914336],Place Of Assembly,40.0,19.6,0.0,100.0,6.3,[1387593237]
63287673@N00,2422,98,"[11617370733, 11617428284]",Place Of Assembly,100.0,19.2,0.0,100.0,6.550000000000001,"[1387597495, 1387601428]"
63287673@N00,2422,130,[11617908746],Community Use,226.0,19.6,0.0,100.0,6.3,[1387594440]
63357531@N00,2433,35,"[1884907603, 1884936949, 1884961523, 1884984525, 1885831770, 1885024963, 1885880396, 1885110031, 1885169409, 1885186977, 1885207271, 1886103982, 1886128086]",Community Use,349.0,13.900000000000002,0.0,2.0,15.5,"[1194315339, 1194315350, 1194315379, 1194315401, 1194315427, 1194315441, 1194315467, 1194315701, 1194315752, 1194315763, 1194315794, 1194316482, 1194316536]"
63357531@N00,2433,189,"[1884315103, 1885164842, 1884399689, 1884417467, 1884434471, 1885281248, 1885297036, 1885310990, 1884502877, 1885349764, 1885368240, 1885387256, 1884579667, 1884599701, 1885454120, 1885478270, 1885498722, 1885522756, 1884718059, 1885573610, 1884759853, 1885622210, 1884818023]",Place Of Assembly,765.0,15.1,0.0,2.0,18.6,"[1194313601, 1194313641, 1194313724, 1194313739, 1194313752, 1194313773, 1194313791, 1194313797, 1194313841, 1194313907, 1194313928, 1194313977, 1194313987, 1194313997, 1194314028, 1194314053, 1194314061, 1194314067, 1194314094, 1194314111, 1194314119, 1194314134, 1194314150]"
63357531@N00,2433,190,"[1885321201, 1886161314]",Transport,351.0,14.0,0.0,2.0,15.5,"[1194316943, 1194317116]"
63357531@N00,2433,230,"[1885350137, 1885369545, 1886208670, 1885396949, 1885415315, 1885431307, 1886272454, 1885459673, 1885474307]",Community Use,476.0,14.0,0.0,2.0,15.5,"[1194317287, 1194317300, 1194317319, 1194317344, 1194317364, 1194317404, 1194317477, 1194317651, 1194317657]"
63357531@N00,2442,90,[2413137322],Community Use,396.0,14.9,0.0,61.0,8.0,[1207975746]
63357531@N00,2442,97,"[2412333831, 2412335321]",Office,148.0,14.0,0.0,63.0,4.8,"[1207981670, 1207981704]"
63357531@N00,2442,230,"[2412317693, 2413143182, 2413145494, 2412324359, 2412330137, 2412332095, 2412337479]",Community Use,476.0,14.185714285714285,0.0,55.857142857142854,5.942857142857143,"[1207978514, 1207978640, 1207978781, 1207978936, 1207980395, 1207981123, 1207984758]"
64015960@N00,2477,66,[211701183],Place Of Assembly,134.0,12.3,0.0,91.0,13.2,[1154817656]
64015960@N00,2477,89,[239167652],Office,74.0,11.6,0.0,82.0,11.2,[1154821483]
64015960@N00,2477,150,"[211660830, 208931519]",Community Use,258.0,6.9,0.0,1.0,6.9,"[1154834275, 1154834634]"
64015960@N00,2477,161,[208935598],Transport,39.0,11.7,0.0,82.0,11.2,[1154822017]
64015960@N00,2477,177,[238062992],Place Of Assembly,133.0,9.1,0.0,12.0,9.4,[1154826416]
64015960@N00,2477,189,[214917538],Place Of Assembly,765.0,12.3,0.0,91.0,13.2,[1154818218]
64015960@N00,2477,220,[242260319],Place Of Assembly,197.0,10.2,0.0,57.0,10.7,[1154824330]
65638600@N05,2531,62,[8029416637],Place Of Assembly,113.0,17.7,0.0,100.0,12.6,[1347414138]
65638600@N05,2531,110,[8029417473],Leisure/Recreation,55.0,12.2,1.7,100.0,15.3,[1347422976]
65638600@N05,2531,119,[8029413058],Leisure/Recreation,15.0,12.9,1.4,100.0,14.5,[1347421893]
65638600@N05,2531,220,"[8029412476, 8029412666, 8029412884]",Place Of Assembly,197.0,15.800000000000002,0.19999999999999998,100.0,14.866666666666667,"[1347414570, 1347415782, 1347416656]"
66172503@N00,2570,35,[11523492595],Community Use,349.0,21.1,0.0,0.0,12.0,[1387841168]
66172503@N00,2570,47,"[11525139006, 11525153826]",Retail,473.0,19.3,0.0,0.0,12.1,"[1387849755, 1387849836]"
66172503@N00,2570,55,[11523329956],Place Of Assembly,40.0,21.3,0.0,0.0,12.0,[1387839894]
66172503@N00,2570,65,[11525060804],Community Use,500.0,19.2,0.0,0.0,12.1,[1387849525]
66172503@N00,2570,90,[11523512865],Community Use,396.0,21.2,0.0,0.0,12.0,[1387841282]
66172503@N00,2570,130,[11523345026],Community Use,226.0,21.3,0.0,0.0,12.0,[1387839975]
66172503@N00,2570,131,"[11523212564, 11523340793]",Place Of Assembly,331.0,21.25,0.0,0.0,11.1,"[1387839508, 1387839754]"
66172503@N00,2570,136,[11525133814],Transport,327.0,19.2,0.0,0.0,12.1,[1387849904]
66172503@N00,2570,188,"[11523495113, 11523459524]",Place of Worship,225.0,21.2,0.0,0.0,12.0,"[1387840583, 1387840856]"
66172503@N00,2570,189,"[11523448995, 11523541816]",Place Of Assembly,765.0,21.2,0.0,0.0,12.0,"[1387840924, 1387841058]"
66172503@N00,2570,190,"[11523450503, 11523398935, 11523492516]",Transport,351.0,21.3,0.0,0.0,12.0,"[1387840328, 1387840651, 1387840787]"
66172503@N00,2570,213,[11525087824],Leisure/Recreation,105.0,19.3,0.0,0.0,12.1,[1387849668]
66172503@N00,2570,235,[11523603956],Retail,529.0,21.2,0.0,0.0,12.0,[1387841406]
66647015@N06,2586,90,[8720233640],Community Use,396.0,12.0,0.0,95.0,22.4,[1366531397]
66647015@N06,2586,105,[8720236314],Mixed Use,150.0,13.4,0.5,100.0,13.6,[1366520668]
66647015@N06,2586,131,"[8720223356, 8719123875, 8719105255]",Place Of Assembly,331.0,16.666666666666668,0.0,100.0,13.1,"[1366506332, 1366506525, 1366511559]"
66647015@N06,2586,182,[8720238152],Leisure/Recreation,17.0,15.6,0.0,100.0,10.8,[1366514012]
66647015@N06,2586,217,[8720243084],Community Use,44.0,15.6,0.0,100.0,10.8,[1366513499]
66883888@N00,2589,47,"[8918306122, 8918403364, 8918414778]",Retail,473.0,14.1,0.0,42.0,16.7,"[1370124247, 1370125016, 1370125114]"
66883888@N00,2589,150,"[8919899281, 8920524164]",Community Use,258.0,11.5,0.0,44.0,7.3,"[1370142884, 1370142960]"
66883888@N00,2589,203,[8916815401],Mixed Use,176.0,14.1,0.0,70.0,21.1,[1370117698]
66903660@N00,2591,19,[3735340646],Place of Worship,27.0,9.6,0.0,0.0,7.4,[1247102510]
66903660@N00,2591,97,[3735438114],Office,148.0,9.5,0.0,0.0,7.4,[1247103523]
66903660@N00,2591,99,"[3735366070, 3734590397, 3734597519, 3734604949, 3734612595, 3734619461]",Leisure/Recreation,386.0,9.5,0.0,0.0,7.400000000000001,"[1247102831, 1247102866, 1247102899, 1247102928, 1247102935, 1247102951]"
68529605@N00,2660,90,[152937049],Community Use,396.0,18.5,0.0,88.0,15.9,[1142275287]
68529605@N00,2660,190,[121201807],Transport,351.0,18.6,0.0,88.0,15.9,[1142273828]
68529605@N00,2660,228,"[121198857, 121199087, 121199293, 121198938, 121199332]",Leisure/Recreation,156.0,18.06,0.0,93.6,15.580000000000002,"[1142272480, 1142272560, 1142272670, 1142272699, 1142272846]"
68892129@N00,2674,55,[649800124],Place Of Assembly,40.0,9.3,0.0,13.0,9.4,[1183004222]
68892129@N00,2674,99,[648856555],Leisure/Recreation,386.0,9.3,0.0,13.0,9.4,[1183003238]
68892129@N00,2674,150,[649781328],Community Use,258.0,9.3,0.0,13.0,9.4,[1183005057]
68892129@N00,2674,188,[648881561],Place of Worship,225.0,10.2,0.0,31.0,10.9,[1183001854]
68892129@N00,2678,58,[4025214581],Education Centre,10.0,12.1,0.0,56.0,7.9,[1255842591]
68892129@N00,2678,131,"[4026025892, 4026025904]",Place Of Assembly,331.0,12.2,0.0,56.0,7.9,"[1255843707, 1255843717]"
68892129@N00,2678,190,[4026081094],Transport,351.0,12.1,0.0,56.0,7.9,[1255844224]
69041444@N00,2680,57,[24852370],Place Of Assembly,58.0,16.4,0.0,97.0,12.6,[1109387887]
69041444@N00,2680,98,[24839436],Place Of Assembly,100.0,14.4,0.0,91.0,10.7,[1109401223]
69041444@N00,2680,131,[24851477],Place Of Assembly,331.0,16.5,0.0,97.0,12.6,[1109387552]
69596918@N00,2690,66,"[363807825, 363807939]",Place Of Assembly,134.0,12.8,0.0,97.0,15.5,"[1114869600, 1114869600]"
69596918@N00,2690,190,[363808044],Transport,351.0,12.9,0.0,97.0,15.5,[1114869600]
69596918@N00,2690,202,[363806996],Transport,358.0,12.9,0.0,97.0,15.5,[1114869600]
69596918@N00,2691,57,[365088479],Place Of Assembly,58.0,8.2,0.0,31.0,9.7,[1122818400]
69596918@N00,2691,131,"[365088796, 365088674, 365088569]",Place Of Assembly,331.0,8.3,0.0,31.0,9.7,"[1122818400, 1122818400, 1122818400]"
