poiID,theme,lat,long,Og_POI_Mark,City,PoIName_Italian,PoIName_English,PoILocation_Alias
438,palazzidifirenze,43.7712916667,11.2495277778,F814,Firenze,Palazzo Rucellai,Palace Rucellai,Palazzo Rucellai
439,stradedifirenze,43.7779666667,11.2539722222,F591,Firenze,Via Guelfa,Street Guelfa,
440,palazzidifirenze,43.7722555556,11.2461027778,F504,Firenze,Casa-galleria Vichi,House-Gallery Vichi,
441,stradedifirenze,43.772825,11.2450555556,F503,Firenze,Borgo Ognissanti,Borgo Ognissanti,
442,palazzidifirenze,43.7685722222,11.2433805556,F398,Firenze,Palazzo Rospigliosi Pallavicini,Palace Rospigliosi Pallavicini,
443,architetturemilitaridifirenze,43.7819583333,11.2483027778,F549,Firenze,Fortezza da Basso,Fortress from Basso,
444,piazzedifirenze,43.7707833333,11.2707333333,F757,Firenze,Piazza Beccaria,Square Beccaria,Piazza Beccaria
445,piazzedifirenze,43.7838944444,11.2619138889,F864,Firenze,Piazza della Libertà,Square of the Libertà,Piazza della Libertà
446,architetturemilitaridifirenze,43.7704666667,11.2400555556,F389,Firenze,Porta San Frediano,Gate Saint Frediano,
447,architetturemilitaridifirenze,43.7606777778,11.2418888889,F412,Firenze,Porta Romana (Firenze),Gate Romana (Florence),
448,pontidifirenze,43.7748861111,11.2344194444,F488,Firenze,Ponte alla Vittoria,Bridge at the Vittoria,
449,piazzedifirenze,43.7722472222,11.2573083333,F910,Firenze,Piazza San Benedetto,Square Saint Benedetto,
450,cappelledifirenze,43.7785055556,11.2588361111,F629,Firenze,Cappella Salviati,Chapel Salviati,
451,architetturedifirenze,43.778963,11.25913,F622,Firenze,Farmacia di San Marco,Farmacia of Saint Marco,
452,piazzedifirenze,43.77787,11.25873,F624,Firenze,Piazza San Marco (Firenze),Square Saint Marco (Florence),
453,palazzidifirenze,43.7761972222,11.2602361111,F644,Firenze,Palazzo Budini Gattai,Palace Budini Gattai,
454,palazzidifirenze,43.77812,11.25823,F625,Firenze,Palazzina della Livia,Pavilion of the Livia,
455,museonazionaledisanmarco,43.77819,11.25932,F630,Firenze,Museo nazionale di San Marco,Museum Nazionale of Saint Marco,
456,sedipostalidifirenze,43.7711694444,11.2629166667,FIPOIHPC1000000635,Firenze,Sede della Direzione provinciale delle Poste e Telegrafi di Firenze,Sede of the Direzione Provinciale of the Poste and Telegrafi of Florence,
457,stradedifirenze,43.768075,11.2607027778,F713,Firenze,Borgo Santa Croce,Borgo Saint Croce,
458,chiesedifirenze,43.7732694444,11.2530666667,F818,Firenze,Chiesa di Santa Maria Maggiore (Firenze),Church of Saint Maria Maggiore (Florence),"Santa Maria Maggiore, Florence"
459,stradedifirenze,43.7712527778,11.2565277778,F889,Firenze,Vicolo dello Scandalo,Vicolo Dello Scandalo,
460,torridifirenze,43.7702333333,11.257025,F891,Firenze,Torre dei Sacchetti,Tower of the Sacchetti,
461,palazzidifirenze,43.7954416667,11.2258666667,FIPOIHPC1000000876,Firenze,Palazzo di Giustizia (Firenze),Palace of Giustizia (Florence),Tribunal of Florence
462,teatridifirenze,43.7732555556,11.258775,FIPOIHPC1000000868,Firenze,Teatro Nuovo (Firenze via Bufalini),Theatre Nuovo (Florence Street Bufalini),
463,palazzidifirenze,43.770125,11.2529777778,FIPOIHPC1000000910,Firenze,Palazzo Davanzati,Palace Davanzati,Palazzo Davanzati
464,chiesedifirenze,43.7821444444,11.2607611111,F789,Firenze,Chiesa di Sant'Agata (Firenze),Church of Saint Agata (Florence),
465,confraternitedifirenze,43.7725388889,11.255775,F131,Firenze,Venerabile Arciconfraternita della Misericordia di Firenze,Venerabile Arciconfraternita of the Misericordia of Florence,
466,torridifirenze,43.770925,11.2538472222,F683,Firenze,Torre degli Amieri,Tower of the Amieri,
467,stradedifirenze,43.7702138889,11.2566333333,FIPOIHPC1000000567,Firenze,Via della Condotta,Street of the Condotta,
468,palazzidifirenze,43.7665416667,11.2511,F267,Firenze,Palazzo Guicciardini,Palace Guicciardini,
469,palazzidifirenze,43.7699944444,11.2515555556,F332,Firenze,Palazzo Buondelmonti,Palace Buondelmonti,
470,basilicadisanlorenzo(firenze),43.7748888889,11.2538638889,F570,Firenze,Basilica di San Lorenzo (Firenze),Basilica of Saint Lorenzo (Florence),"Basilica of San Lorenzo, Florence"
471,museidifirenze,43.7652611111,11.2593777778,F480,Firenze,Casa museo Rodolfo Siviero,House Museum Rodolfo Siviero,
472,stradedifirenze,43.7720611111,11.2503305556,FIPOIHPC1000000886,Firenze,Via del Sole,Street of the Sole,
473,palazzidifirenze,43.7699138889,11.2539277778,FIPOIHPC1000000570,Firenze,Palazzo dei Catellini,Palace of the Catellini,
474,stradedifirenze,43.7683388889,11.26415,FIPOIHPC1000000674,Firenze,Via San Giuseppe,Street Saint Giuseppe,
475,chiesedifirenze,43.769125,11.2399305556,F411,Firenze,Chiesa di San Francesco di Sales (Firenze),Church of Saint Francesco of Sales (Florence),
476,chiesedifirenze,43.7698305556,11.2605333333,F738,Firenze,Chiesa dei Santi Simone e Giuda (Firenze),Church of the Saints Simone and Giuda (Florence),
477,ortibotanicid'italia,43.77884,11.26076,F634,Firenze,Giardino dei Semplici,Garden of the Semplici,Orto Botanico di Firenze
478,chiesedifirenze,43.78007,11.26098,F633,Firenze,Chiesa Valdese (Firenze),Church Valdese (Florence),
479,palazzidifirenze,43.7753416667,11.25655,F612,Firenze,Palazzo Capponi-Covoni,Palace Capponi-Covoni,
480,stradedifirenze,43.7752611111,11.2561666667,F623,Firenze,Via del Traditore,Street of the Traditore,
481,chiesedifirenze,43.7686722222,11.2542444444,F253,Firenze,Chiesa di Santo Stefano al Ponte,Church of Saint Stefano at the Bridge,Santo Stefano al Ponte
482,stradedifirenze,43.7757416667,11.2541555556,F596,Firenze,Borgo La Noce,Borgo La Noce,
483,palazzidifirenze,43.7742944444,11.2517083333,FIPOIHPC1000000528,Firenze,Palazzo Arrighetti-Gaddi,Palace Arrighetti-Gaddi,
484,chiesedifirenze,43.7660222222,11.2541861111,F809,Firenze,Chiesa dei Santi Girolamo e Francesco alla Costa,Church of the Saints Girolamo and Francesco at the Costa,
485,stradedifirenze,43.7645416667,11.2560305556,F459,Firenze,Costa San Giorgio,Costa Saint Giorgio,
486,palazzidifirenze,43.764725,11.2605722222,F476,Firenze,Palazzo Demidoff-Amici,Palace Demidoff-Amici,
487,palazzopitti,43.7651111111,11.2496777778,F308,Firenze,Appartamenti monumentali,Appartamenti Monumentali,
488,piazzedifirenze,43.7675944444,11.2562583333,F233,Firenze,Piazza dei Giudici,Square of the Giudici,
489,sagrestiedifirenze,43.7674638889,11.2479111111,F282,Firenze,Sagrestia di Santo Spirito,Sagrestia of Saint Spirito,
490,chiesedifirenze,43.7681222222,11.2449638889,F407,Firenze,Chiesa di Santa Monica (Firenze),Church of Saint Monica (Florence),
491,palazzidifirenze,43.7697305556,11.2569138889,F174,Firenze,Tribunale della Mercanzia,Tribunale of the Mercanzia,
492,cenacoliafirenze,43.7725388889,11.2456361111,F502,Firenze,Cenacolo del Ghirlandaio (Ognissanti),Cenacolo of the Ghirlandaio (Ognissanti),
493,palazzidifirenze,43.76905,11.2482222222,F299,Firenze,Palazzo Lanfredini,Palace Lanfredini,
494,chiesedifirenze,43.7634388889,11.2434638889,F368,Firenze,Monastero di San Pietro Martire,Monastery of Saint Pietro Martire,
495,stradedifirenze,43.7723472222,11.2561833333,F673,Firenze,Via della Canonica,Street of the Canonica,
496,palazzidifirenze,43.7678388889,11.2456777778,FIPOIHPC1000000758,Firenze,Palazzo Tempi-Mazzei,Palace Tempi-Mazzei,
497,torridifirenze,43.7667555556,11.2506861111,F265,Firenze,Torre in via dello Sprone,Tower in Street Dello Sprone,
498,ministeroperibenieleattivitàculturali,43.7761,11.25898,F653,Firenze,Opificio delle pietre dure,Opificio of the Pietre Dure,Opificio delle pietre dure
499,tabernacolidifirenze,43.7771722222,11.2520055556,F560,Firenze,Tabernacolo delle Fonticine,Tabernacolo of the Fonticine,
500,palazzidifirenze,43.7724944444,11.2512305556,F338,Firenze,Palazzo Beccanugi,Palace Beccanugi,
501,palazzidifirenze,43.7708611111,11.2512888889,F913,Firenze,Palazzo del Circolo dell'Unione,Palace of the Circolo of the Unione,
502,palazzidifirenze,43.7710416667,11.2512638889,FIPOIHPC1000000802,Firenze,Palazzo Gherardi Uguccioni,Palace Gherardi Uguccioni,
503,palazzidifirenze,43.7707194444,11.2512722222,FIPOIHPC1000000597,Firenze,Palazzo Strozzi del Poeta,Palace Strozzi of the Poeta,
504,museidifirenze,43.7699027778,11.2637583333,F227,Firenze,Casa Buonarroti,House Buonarroti,Casa Buonarroti
505,palazzidifirenze,43.7693083333,11.2523027778,F912,Firenze,Palazzo Borgherini-Rosselli del Turco,Palace Borgherini-Rosselli of the Turco,
506,piazzedifirenze,43.7651,11.2480277778,F385,Firenze,Piazza San Felice in Piazza,Square Saint Felice in Square,
507,stradedifirenze,43.7690638889,11.2572416667,FIPOIHPC1000001019,Firenze,Via dei Leoni,Street of the Leoni,
508,palazzidifirenze,43.7720305556,11.25125,F341,Firenze,Palazzetto Tornabuoni,Palazzetto Tornabuoni,
509,palazzidifirenze,43.7713944444,11.2607805556,FIPOIHPC1000000502,Firenze,Palazzo degli Alessandri,Palace of the Alessandri,
510,stradedifirenze,43.7681472222,11.2694555556,F761,Firenze,Viale Giovine Italia,Avenue Giovine Italia,
511,piazzedifirenze,43.7754444444,11.2487333333,F544,Firenze,Piazza della Stazione (Firenze),Square of the Station (Florence),
512,museidifirenze,43.7724555556,11.2601361111,F830,Firenze,Museo di Firenze com'era,Museum of Florence Com'era,
513,palazzidifirenze,43.7675583333,11.249575,F351,Firenze,Palazzo Ricasoli Firidolfi,Palace Ricasoli Firidolfi,
514,piazzedifirenze,43.7684638889,11.24315,F406,Firenze,Piazza Piattellina,Square Piattellina,
515,teatridifirenze,43.7683555556,11.2434166667,FIPOIHPC1000000854,Firenze,Sala Vanni,Hall Vanni,
516,dipintidigiotto,43.7748666667,11.2494333333,F526,Firenze,Crocifisso di Santa Maria Novella,Crucifix of Saint Maria Novella,
517,stradedifirenze,43.7734527778,11.2521166667,FIPOIHPC1000000587,Firenze,Canto dei Carnesecchi,Canto of the Carnesecchi,
518,palazzidifirenze,43.7740611111,11.2535361111,FIPOIHPC1000000428,Firenze,Palazzo Martelli,Palace Martelli,
519,torridifirenze,43.7689083333,11.2593027778,F890,Firenze,Torre dei Peruzzi,Tower of the Peruzzi,
520,torridifirenze,43.7679194444,11.2512555556,F277,Firenze,Torre degli Angiolieri,Tower of the Angiolieri,
521,torridifirenze,43.769375,11.25375,F887,Firenze,Torre dei Giudi,Tower of the Giudi,
522,stazioniferroviariedifirenze,43.7778277778,11.2381222222,F900,Firenze,Stazione Leopolda (Firenze),Station Leopolda (Florence),
523,cappelledifirenze,43.7668972222,11.2524583333,F259,Firenze,Cappella Barbadori,Chapel Barbadori,
524,chiesadiognissanti(firenze),43.7724972222,11.2458833333,F498,Firenze,Chiesa di Ognissanti,Church of Ognissanti,"Ognissanti, Florence"
525,chiesedifirenze,43.7726611111,11.2477277778,F512,Firenze,Chiesa di San Paolino (Firenze),Church of Saint Paolino (Florence),
526,ospedalidifirenze,43.7734083333,11.2598944444,F798,Firenze,Ospedale di Santa Maria Nuova,Hospital of Saint Maria Nuova,Hospital of Santa Maria Nuova
527,architetturedifirenze,43.7753108333,11.2603166667,F649,Firenze,Rotonda del Brunelleschi,Rotunda of the Brunelleschi,
528,basilicadisantamarianovella,43.7747277778,11.2480861111,F529,Firenze,Chiostro Grande (Santa Maria Novella),Chiostro Grande (Saint Maria Novella),
529,architetturedifirenze,43.7653416667,11.2531361111,FIPOIHPC1000000625,Firenze,Grotticina della Madama,Grotticina of the Madama,
530,palazzidifirenze,43.7658944444,11.2494583333,F306,Firenze,Palazzo Temple Leader,Palace Temple Leader,
531,teatridifirenze,43.7750027778,11.2390194444,FIPOIHPC1000000440,Firenze,Teatro Comunale (Firenze),Theatre Comunale (Florence),Teatro Comunale Florence
532,museidiscienzedellaterrad'italia,43.77836,11.26019,F837,Firenze,Museo di storia naturale sezione di geologia e paleontologia,Museum of Storia Naturale Sezione of Geologia and Paleontologia,
533,stradedifirenze,43.7701833333,11.2540555556,FIPOIHPC1000000566,Firenze,Via Porta Rossa,Street Gate Rossa,
534,palazzidifirenze,43.7755777778,11.2553361111,F600,Firenze,Palazzo Barbolani di Montauto,Palace Barbolani of Montauto,
535,teatridifirenze,43.7680027778,11.2561277778,FIPOIHPC1000000872,Firenze,Teatrino della Baldracca,Teatrino of the Baldracca,
536,palazzidifirenze,43.774825,11.2564611111,F606,Firenze,Palazzo Panciatichi,Palace Panciatichi,
537,palazzidifirenze,43.7692055556,11.2587666667,F736,Firenze,Palazzo Tafani da Barberino,Palace Tafani from Barberino,
538,museidifirenze,43.7796388889,11.2595388889,F617,Firenze,Chiostro dello Scalzo,Chiostro Dello Scalzo,
539,palazzidifirenze,43.7765111111,11.2574388889,F616,Firenze,Palazzo Vettori,Palace Vettori,
540,palazzidifirenze,43.7736,11.2575583333,F661,Firenze,Palazzo Naldini,Palace Naldini,
541,palazzidifirenze,43.7769583333,11.2576333333,F615,Firenze,Casa di Giovanni Spadolini,House of Giovanni Spadolini,
542,teatridifirenze,43.7756305556,11.2573388889,FIPOIHPC1000000831,Firenze,Teatro della Compagnia,Theatre of the Compagnia,
543,chiesedifirenze,43.7681,11.2508916667,F275,Firenze,Chiesa di San Jacopo Soprarno,Church of Saint Jacopo Soprarno,San Jacopo sopr'Arno
544,sculturediorsanmichele,43.7708277778,11.2552138889,F143,Firenze,San Pietro (Brunelleschi),Saint Pietro (Brunelleschi),
545,tabernacolidifirenze,43.77439,11.25664,F670,Firenze,Tabernacolo delle cinque lampade,Tabernacolo of the Cinque Lampade,
546,bibliotecamedicealaurenziana,43.7744111111,11.2536555556,F579,Firenze,Biblioteca Medicea Laurenziana,Library Medicea Laurenziana,Laurentian Library
547,stradedifirenze,43.7674055556,11.2493361111,F347,Firenze,Via Maggio,Street Maggio,
548,palazzidifirenze,43.7733416667,11.2539111111,FIPOIHPC1000000703,Firenze,Palazzo Del Bembo,Palace of the Bembo,
549,architetturedifirenze,43.7743388889,11.2478777778,F533,Firenze,Farmacia di Santa Maria Novella,Farmacia of Saint Maria Novella,
550,piazzedifirenze,43.7777638889,11.2492555556,F546,Firenze,Piazza Adua,Square Adua,
551,palazzidifirenze,43.7700805556,11.2628444444,F223,Firenze,Palazzo Gherardi,Palace Gherardi,
552,giardinidifirenze,43.7579361111,11.2482333333,F419,Firenze,Giardino del Bobolino,Garden of the Bobolino,
553,chiesedifirenze,43.76315,11.2440916667,F378,Firenze,Chiesa di San Pier Gattolino,Church of Saint Pier Gattolino,
554,chiesedifirenze,43.76505,11.2476027778,F387,Firenze,Chiesa di San Felice in Piazza,Church of Saint Felice in Square,"San Felice, Florence"
555,palazzidifirenze,43.773025,11.2518805556,FIPOIHPC1000000773,Firenze,Palazzo Portigiani,Palace Portigiani,
556,palazzidifirenze,43.7729444444,11.251425,FIPOIHPC1000000771,Firenze,Palazzo Adorni Braccesi,Palace Adorni Braccesi,
557,palazzidifirenze,43.7758666667,11.2582472222,F666,Firenze,Palazzo Gerini,Palace Gerini,
558,torridifirenze,43.7707194444,11.2562805556,F878,Firenze,Torre dei Cerchi,Tower of the Cerchi,
559,museidifirenze,43.7709972222,11.2571,F829,Firenze,Casa di Dante,House of Dante,
560,ristorantid'italia,43.7709166667,11.2568027778,FIPOIHPC1000000641,Firenze,Il Pennello,IL Pennello,
561,palazzidifirenze,43.7706861111,11.2592305556,F220,Firenze,Palazzo Borghese (Firenze),Palace Borghese (Florence),
562,museidifirenze,43.7716944444,11.2583666667,F207,Firenze,Museo di storia naturale sezione di antropologia ed etnologia,Museum of Storia Naturale Sezione of Antropologia Ed Etnologia,
563,palazzidifirenze,43.7723805556,11.2530527778,FIPOIHPC1000000780,Firenze,Palazzo Ricci-Altoviti,Palace Ricci-Altoviti,
564,stradedifirenze,43.7727083333,11.2504972222,FIPOIHPC1000000889,Firenze,Via delle Belle Donne,Street of the Belle Donne,
565,teatridifirenze,43.7732194444,11.2616111111,F823,Firenze,Teatro della Pergola,Theatre of the Pergola,Teatro della Pergola
566,teatridifirenze,43.7702277778,11.2251277778,FIPOIHPC1000000855,Firenze,Teatro estivo Il Boschetto,Theatre Estivo IL Boschetto,
567,chiesedifirenze,43.7742888889,11.2471222222,F534,Firenze,Oratorio dei Santi Jacopo e Filippo,Oratory of the Saints Jacopo and Filippo,
568,fontanedifirenze,43.77,11.2604416667,F740,Firenze,Fontana dell'Agnellino,Fountain of the Agnellino,
569,torridifirenze,43.7695222222,11.2533777778,FIPOIHPC1000000310,Firenze,Torre dei Buondelmonti,Tower of the Buondelmonti,
570,museidifirenze,43.7650111111,11.2584305556,F467,Firenze,Museo Bardini,Museum Bardini,
571,stradedifirenze,43.7688472222,11.2544472222,F248,Firenze,Via Lambertesca,Street Lambertesca,
572,teatridifirenze,43.7692666667,11.2572916667,F177,Firenze,Teatro romano di Firenze,Theatre Romano of Florence,
573,palazzidifirenze,43.7693694444,11.262425,FIPOIHPC1000000585,Firenze,Palazzo Pepi Ferri,Palace Pepi Ferri,
574,sculturediorsanmichele,43.7706194444,11.2547916667,FIPOIHPC1000000932,Firenze,Sant'Eligio (Nanni di Banco),Saint Eligio (Nanni of Banco),
575,scultureasoggettofunebre,43.774725,11.253725,FIPOIHPC1000000983,Firenze,Tomba di Giovanni e Piero de' Medici,Tomba of Giovanni and Piero De' Medici,
576,chiesedifirenze,43.7675777778,11.2493472222,F350,Firenze,Chiesa Anglicana di St. Mark,Church Anglicana of St. Mark,
577,museidifirenze,43.7597333333,11.2460638889,F417,Firenze,Istituto Statale d'Arte di Firenze,Istituto Statale of Arte of Florence,
578,stradedifirenze,43.7729972222,11.2425638889,FIPOIHPC1000001011,Firenze,Lungarno Vespucci,Lungarno Vespucci,
579,chiesedifirenze,43.7772333333,11.2544694444,F592,Firenze,Monastero di Sant'Orsola,Monastery of Saint Orsola,
580,palazzidifirenze,43.7811444444,11.2594888889,FIPOIHPC1000000435,Firenze,Ospedale Bonifacio,Hospital Bonifacio,
581,chiesedifirenze,43.7683833333,11.2584666667,F243,Firenze,Chiesa di San Remigio,Church of Saint Remigio,"San Remigio, Florence"
582,palazzidifirenze,43.7706666667,11.2532888889,F688,Firenze,Palazzo delle Poste (Firenze),Palace of the Poste (Florence),
583,torridifirenze,43.7706527778,11.2520888889,F695,Firenze,Torre degli Strozzi,Tower of the Strozzi,
584,dipintidimasaccio,43.7677222222,11.243575,F400,Firenze,Cappella Brancacci,Chapel Brancacci,Brancacci Chapel
585,cappelledifirenze,43.7748333333,11.2488527778,F525,Firenze,Cappellone degli Spagnoli,Cappellone of the Spagnoli,
586,chiesedifirenze,43.7653305556,11.2550027778,F460,Firenze,Chiesa di San Giorgio alla Costa,Church of Saint Giorgio at the Costa,
587,palazzidifirenze,43.77595,11.255475,F601,Firenze,Palazzo Ginori,Palace Ginori,
588,palazzidifirenze,43.7702861111,11.2558722222,FIPOIHPC1000000436,Firenze,Palazzo dei Cerchi,Palace of the Cerchi,
589,palazzidelleartidifirenze,43.7707388889,11.254675,F203,Firenze,Palazzo dell'Arte della Lana,Palace of the Arte of the Lana,
590,chiesedifirenze,43.7864583333,11.2653527778,F812,Firenze,Chiesa della Madonna della Tosse,Church of the Madonna of the Tosse,
591,sagrestiedifirenze,43.7747138889,11.2536472222,F573,Firenze,Sagrestia Vecchia,Sagrestia Vecchia,Sagrestia Vecchia
592,palazzidifirenze,43.7658194444,11.2564916667,F486,Firenze,Palazzo Canigiani,Palace Canigiani,
593,architetturemilitaridifirenze,43.7837111111,11.2617916667,F865,Firenze,Porta San Gallo,Gate Saint Gallo,
594,cimiteridifirenze,43.7776138889,11.2682111111,F774,Firenze,Cimitero degli Inglesi,Cemetery of the Inglesi,"English Cemetery, Florence"
595,palazzidifirenze,43.7698722222,11.2702666667,FIPOIHPC1000000838,Firenze,Sede de La Nazione,Sede De La Nazione,
596,ospedalidifirenze,43.7677055556,11.2673972222,FIPOIHPC1000000432,Firenze,Pia Casa di Lavoro di Montedomini,Pia House of Lavoro of Montedomini,
597,stradedifirenze,43.7696277778,11.2539416667,FIPOIHPC1000000995,Firenze,Via di Capaccio,Street of Capaccio,
598,torridifirenze,43.7710666667,11.2539888889,F684,Firenze,Torre dei Caponsacchi,Tower of the Caponsacchi,
599,chiesedifirenze,43.7726138889,11.2597861111,FIPOIHPC1000000575,Firenze,Complesso delle Oblate,Complesso of the Oblate,
600,architetturedifirenze,43.7668138889,11.2464944444,F286,Firenze,Bagno comunale di Firenze,Bagno Comunale of Florence,
601,chiesedifirenze,43.7715083333,11.2567166667,F801,Firenze,Chiesa di Santa Margherita in Santa Maria de' Ricci,Church of Saint Margherita in Saint Maria De' Ricci,
602,palazzidifirenze,43.7715638889,11.2590166667,F919,Firenze,Palazzo Ramirez de Montalvo,Palace Ramirez De Montalvo,
603,bibliotechedifirenze,43.7661138889,11.2472694444,F285,Firenze,Biblioteca Pietro Thouar,Library Pietro Thouar,
604,chiesedifirenze,43.7707944444,11.2587305556,F218,Firenze,Chiesa di San Procolo (Firenze),Church of Saint Procolo (Florence),
605,monasteridifirenze,43.7704472222,11.2409388889,F834,Firenze,Monastero dell'Arcangelo Raffaello,Monastery of the Arcangelo Raffaello,
606,ospedalistoricidifirenze,43.7639472222,11.2456638889,F383,Firenze,Ex Spedale di San Pier Novello,Ex Spedale of Saint Pier Novello,
607,stradedifirenze,43.7633,11.2447611111,F374,Firenze,Via Romana,Street Romana,
608,architetturedifirenze,43.7721638889,11.2568333333,F130,Firenze,Bottega dell'Opera del Duomo,Bottega of the Opera of the Duomo,
609,stradedifirenze,43.7739083333,11.251325,FIPOIHPC1000000701,Firenze,Via Panzani,Street Panzani,
610,palazzidifirenze,43.7701777778,11.2563055556,FIPOIHPC1000000687,Firenze,Palazzo delle Farine,Palace of the Farine,
611,palazzidifirenze,43.7685611111,11.2573888889,F241,Firenze,Palazzo di Alberto di Zanobi,Palace of Alberto of Zanobi,
612,architetturedifirenze,43.7816555556,11.2449361111,FIPOIHPC1000000735,Firenze,Centrale termica e Cabina apparati centrali,Centrale Termica and Cabina Apparati Centrali,
613,sculturediorsanmichele,43.7706944444,11.2547972222,FIPOIHPC1000000930,Firenze,Santo Stefano (Ghiberti),Saint Stefano (Ghiberti),
614,palazzidifirenze,43.7722277778,11.2512805556,F339,Firenze,Palazzo Larderel,Palace Larderel,
615,pontidifirenze,43.7763694444,11.22945,FIPOIHPC1000001021,Firenze,Ponte della tramvia,Bridge of the Tramvia,
616,architetturemilitaridifirenze,43.7779027778,11.2399638889,F542,Firenze,Porta al Prato,Gate at the Prato,
617,museidifirenze,43.7645305556,11.2473416667,F376,Firenze,Museo di storia naturale sezione di zoologia La Specola,Museum of Storia Naturale Sezione of Zoologia La Specola,La Specola
618,museidifirenze,43.7650888889,11.248725,F314,Firenze,Museo delle carrozze,Museum of the Carrozze,
619,stradedifirenze,43.7645194444,11.2683166667,FIPOIHPC1000001015,Firenze,Lungarno Benvenuto Cellini,Lungarno Benvenuto Cellini,
620,chiesedifirenze,43.7610305556,11.2418388889,F415,Firenze,Chiesa di San Giovanni Battista della Calza,Church of Saint Giovanni Battista of the Calza,
621,stradedifirenze,43.772375,11.2593944444,FIPOIHPC1000000537,Firenze,Via dell'Oriuolo,Street of the Oriuolo,
622,piazzedifirenze,43.765075,11.2582277778,F465,Firenze,Piazza de' Mozzi,Square De' Mozzi,
623,museoarcheologiconazionaledifirenze,43.7762388889,11.2622666667,F640,Firenze,Museo archeologico nazionale di Firenze,Museum Archeologico Nazionale of Florence,National Archaeological Museum (Florence)
624,palazzidifirenze,43.76685,11.2604833333,FIPOIHPC1000000943,Firenze,Palazzo Bombicci Pontelli,Palace Bombicci Pontelli,
625,cappelledifirenze,43.7681,11.2634166667,FIPOIHPC1000000600,Firenze,Cappella Bardi,Chapel Bardi,
626,chiesedifirenze,43.7697138889,11.2537194444,F804,Firenze,Chiesa di Santa Maria Sopra Porta,Church of Saint Maria Sopra Gate,
627,stazioniferroviariedifirenze,43.7774916667,11.2763944444,FIPOIHPC1000000615,Firenze,Stazione di Firenze Campo Marte,Station of Florence Campo Marte,Firenze Campo di Marte railway station
628,stradedifirenze,43.7641944444,11.2615111111,F472,Firenze,Via San Niccolò,Street Saint Niccolò,
629,torridifirenze,43.7679916667,11.2583583333,F893,Firenze,Torre dei Bagnesi,Tower of the Bagnesi,
630,palazzidifirenze,43.7708361111,11.2525694444,F694,Firenze,Palazzo dello Strozzino,Palace Dello Strozzino,
631,ciclidiaffreschidifirenze,43.7745666667,11.2488916667,F530,Firenze,Chiostro Verde,Chiostro Green,
632,stradedifirenze,43.768275,11.2600388889,F717,Firenze,Via de' Benci,Street De' Benci,
633,archidifirenze,43.7841777778,11.2621027778,F866,Firenze,Arco di trionfo (Firenze),Arch of Trionfo (Florence),
634,piazzedifirenze,43.7818138889,11.266925,F777,Firenze,Piazza Savonarola,Square Savonarola,
635,palazzidifirenze,43.772475,11.2452833333,FIPOIHPC1000000535,Firenze,Palazzo Lenzi,Palace Lenzi,
636,caffèstoricidifirenze,43.7708694444,11.2515444444,FIPOIHPC1000000521,Firenze,Gran Caffè Doney,Gran Caffè Doney,Gran Caffé Doney
637,stradedifirenze,43.7656583333,11.2564222222,FIPOIHPC1000000464,Firenze,Via de' Bardi,Street De' Bardi,
638,chiesedifirenze,43.7690972222,11.2669916667,F226,Firenze,Ex chiesa dei Santi Jacopo e Lorenzo,Ex Church of the Saints Jacopo and Lorenzo,
639,sculturediorsanmichele,43.7705722222,11.2551555556,FIPOIHPC1000000941,Firenze,San Giovanni Evangelista (Baccio da Montelupo),Saint Giovanni Evangelista (Baccio from Montelupo),
640,tabernacolidifirenze,43.7677694444,11.2456694444,F408,Firenze,Tabernacolo del Canto alla Cuculia,Tabernacolo of the Canto at the Cuculia,
641,palazzidifirenze,43.7666055556,11.2452388889,F369,Firenze,Istituto Emily Gould,Istituto Emily Gould,
642,palazzidifirenze,43.77732,11.26003,F635,Firenze,Istituto Geografico Militare,Istituto Geografico Militare,
643,sculturediorsanmichele,43.7705833333,11.2549333333,FIPOIHPC1000000939,Firenze,San Jacopo (Orsanmichele),Saint Jacopo (Orsanmichele),Orsanmichele's St. James Tabernacle
644,sinagoghedifirenze,43.7721138889,11.2566055556,FIPOIHPC1000000967,Firenze,Sinagoghe di via delle Oche,Sinagoghe of Street of the Oche,
645,torridifirenze,43.7675388889,11.2514083333,F273,Firenze,Torre dei Ramaglianti,Tower of the Ramaglianti,
646,palazzidifirenze,43.7670305556,11.2490388889,F356,Firenze,Palazzo di Bianca Cappello,Palace of Bianca Cappello,
647,chiesedifirenze,43.7672416667,11.2668027778,FIPOIHPC1000000990,Firenze,Chiesa di Sant'Onofrio (Firenze),Church of Saint Onofrio (Florence),
648,chiesedifirenze,43.7721638889,11.25825,F205,Firenze,Chiesa di Santa Maria in Campo,Church of Saint Maria in Campo,
649,museidifirenze,43.7725305556,11.2604472222,F838,Firenze,Museo e istituto fiorentino di preistoria,Museum and Istituto Fiorentino of Preistoria,
650,palazzidifirenze,43.7664222222,11.2488722222,F358,Firenze,Casa Velluti,House Velluti,
651,architetturedifirenze,43.7745527778,11.2615305556,F648,Firenze,Facoltà di Lettere e Filosofia (Firenze),Facoltà of Lettere and Filosofia (Florence),
652,chiesedifirenze,43.7732777778,11.2600555556,F797,Firenze,Chiesa di Sant'Egidio (Firenze),Church of Saint Egidio (Florence),
