userID,poiID,seqID_old,Og_POI_Mark,numberofPhotos,startTime,stopTime,poiFreq,seqID,chunk_index
44264727@N08,62,3117,F167,1,1287686552,1287686552,508,3117,1
44264727@N08,14,3117,F127,1,1287687961,1287687961,206,3117,1
44264727@N08,13,3117,F121,3,1287688109,1287689789,400,3117,1
44264727@N08,3,3117,F110,1,1287689909,1287689909,669,3117,1
44264727@N08,13,3117,F121,1,1287690729,1287690729,400,3117,1
44264727@N08,3,3117,F110,1,1287690830,1287690830,669,3117,1
44264727@N08,132,3118,F693,1,1287752625,1287752625,80,3118,1
44264727@N08,234,3118,F700,1,1287753391,1287753391,27,3118,1
44264727@N08,142,3118,F608,2,1287754474,1287755916,35,3118,1
44264727@N08,236,3118,F567,1,1287757497,1287757497,110,3118,1
44264727@N08,152,3118,FIPOIHPC1000000396,2,1287767508,1287767864,146,3118,1
44264727@N08,323,3118,F436,2,1287768603,1287768616,32,3118,1
44264727@N08,152,3118,FIPOIHPC1000000396,2,1287769505,1287769532,146,3118,1
44264727@N08,323,3118,F436,3,1287772691,1287772736,32,3118,1
44264727@N08,31,3118,F702,1,1287775935,1287775935,448,3118,1
44307209@N00,9,3119,F256,1,1219257270,1219257270,964,3119,1
44307209@N00,36,3119,F880,1,1219257875,1219257875,335,3119,1
44307209@N00,219,3119,F792,1,1219258122,1219258122,28,3119,1
44338145@N05,12,3120,F106,1,1346941059,1346941059,479,3120,1
44338145@N05,26,3120,F119,1,1346941220,1346941220,512,3120,1
44338145@N05,491,3120,F174,1,1346942687,1346942687,23,3120,1
44338145@N05,285,3120,F209,1,1346942961,1346942961,73,3120,1
44338145@N05,64,3120,F808,1,1346944478,1346944478,195,3120,1
44338145@N05,43,3120,F701,1,1346949208,1346949208,342,3120,1
44355057@N06,60,3121,F586,1,1348322918,1348322918,107,3121,1
44355057@N06,29,3121,F107,1,1348323555,1348323555,847,3121,1
44355057@N06,2,3121,F120,1,1348324092,1348324092,608,3121,1
44355057@N06,560,3121,FIPOIHPC1000000641,1,1348334141,1348334141,31,3121,1
44378953@N00,235,3122,F278,1,1207523329,1207523329,67,3122,1
44378953@N00,506,3122,F385,1,1207532816,1207532816,9,3122,1
44378953@N00,349,3122,F382,1,1207534790,1207534790,6,3122,1
44378953@N00,164,3122,F268,1,1207535663,1207535663,101,3122,1
44378953@N00,147,3122,F327,1,1207540153,1207540153,98,3122,1
44378953@N00,38,3122,F326,1,1207540341,1207540341,347,3122,1
44390380@N08,28,3125,F541,1,1244605783,1244605783,80,3125_1,1
44390380@N08,130,3125,F515,1,1244605856,1244605856,172,3125_1,1
44390380@N08,28,3125,F541,3,1244605967,1244606136,80,3125_1,1
44390380@N08,3,3125,F110,2,1244607962,1244607976,669,3125_1,1
44390380@N08,26,3125,F119,2,1244608017,1244608047,512,3125_1,1
44390380@N08,28,3125,F541,1,1244608099,1244608099,80,3125_1,1
44390380@N08,26,3125,F119,1,1244608185,1244608185,512,3125_1,1
44390380@N08,3,3125,F110,1,1244608211,1244608211,669,3125_1,1
44390380@N08,26,3125,F119,5,1244608247,1244609845,512,3125_1,1
44390380@N08,62,3125,F167,1,1244616193,1244616193,508,3125_1,1
44390380@N08,26,3125,F119,1,1244616230,1244616230,512,3125_1,1
44390380@N08,62,3125,F167,1,1244616335,1244616335,508,3125_1,1
44390380@N08,6,3125,F168,1,1244616524,1244616524,324,3125_1,1
44390380@N08,62,3125,F167,3,1244616557,1244616693,508,3125_1,1
44390380@N08,49,3125,F160,2,1244616761,1244616876,346,3125_1,1
44390380@N08,35,3125,F235,2,1244616966,1244617018,327,3125_1,1
44390380@N08,9,3125,F256,1,1244617408,1244617408,964,3125_1,1
44390380@N08,8,3125,F236,1,1244617671,1244617671,421,3125_1,1
44390380@N08,9,3125,F256,2,1244617855,1244617870,964,3125_1,1
44390380@N08,386,3125,F269,1,1244617885,1244617885,49,3125_1,1
44390380@N08,62,3125,F167,1,1244618586,1244618586,508,3125_1,1
44483356@N02,61,3126,F457,1,1258004788,1258004788,25,3126,1
44483356@N02,487,3126,F308,1,1258004902,1258004902,38,3126,1
44483356@N02,9,3126,F256,1,1258005045,1258005045,964,3126,1
44483356@N02,99,3126,F324,1,1258005256,1258005256,64,3126,1
44483356@N02,16,3126,F152,1,1258005428,1258005428,476,3126,1
44483356@N02,386,3126,F269,1,1258005546,1258005546,49,3126,1
44509587@N00,326,3127,F438,1,1335966941,1335966941,46,3127,1
44509587@N00,236,3127,F567,1,1335966964,1335966964,110,3127,1
44509587@N00,143,3127,F636,1,1335966988,1335966988,106,3127,1
44509587@N00,132,3127,F693,1,1335967004,1335967004,80,3127,1
44509587@N00,21,3127,F170,1,1335968496,1335968496,96,3127,1
44509587@N00,151,3127,F902,1,1335968571,1335968571,37,3127,1
44509587@N00,211,3127,FIPOIHPC1000000671,1,1335970669,1335970669,132,3127,1
44529322@N07,144,3129,F643,1,1280930612,1280930612,37,3129,1
44529322@N07,453,3129,F644,1,1280930689,1280930689,48,3129,1
44529322@N07,144,3129,F643,3,1280930767,1280930880,37,3129,1
44529322@N07,237,3129,F642,1,1280931209,1280931209,62,3129,1
44529322@N07,383,3129,F639,3,1280931261,1280931283,36,3129,1
44529322@N07,144,3129,F643,9,1280931315,1280944441,37,3129,1
44588765@N05,165,3131,FIPOIHPC1000000964,2,1255412029,1255412036,335,3131,1
44588765@N05,26,3131,F119,1,1255412047,1255412047,512,3131,1
44588765@N05,29,3131,F107,2,1255412599,1255412649,847,3131,1
44588765@N05,26,3131,F119,6,1255412813,1255413216,512,3131,1
44588765@N05,2,3131,F120,3,1255413277,1255413409,608,3131,1
44588765@N05,26,3131,F119,8,1255414001,1255415066,512,3131,1
44588765@N05,2,3131,F120,26,1255415769,1255419149,608,3131,1
44588765@N05,42,3131,F674,2,1255419327,1255419362,130,3131,1
44588765@N05,427,3131,F553,1,1255432871,1255432871,20,3131,1
44588765@N05,207,3131,FIPOIHPC1000000447,1,1255433544,1255433544,10,3131,1
44588765@N05,215,3131,F569,1,1255433764,1255433764,55,3131,1
44588765@N05,188,3131,F575,1,1255433899,1255433899,44,3131,1
44588765@N05,87,3131,F566,1,1255434203,1255434203,149,3131,1
44588765@N05,470,3131,F570,6,1255435544,1255435822,42,3131,1
44601074@N06,12,3134,F106,1,1269264067,1269264067,479,3134,1
44601074@N06,2,3134,F120,2,1269268751,1269269401,608,3134,1
44601074@N06,23,3134,F249,1,1269274675,1269274675,492,3134,1
44708761@N06,49,3137,F160,1,1304407462,1304407462,346,3137,1
44708761@N06,159,3137,F680,2,1304411205,1304411249,339,3137,1
44708761@N06,155,3137,F516,5,1304412175,1304412435,56,3137,1
44708761@N06,12,3137,F106,3,1304418553,1304418654,479,3137,1
44708761@N06,140,3137,F363,1,1304419816,1304419816,72,3137,1
44714231@N02,20,3138,F151,1,1258491347,1258491347,687,3138,1
44714231@N02,264,3138,F396,1,1258491349,1258491349,26,3138,1
44714231@N02,14,3138,F127,1,1258491353,1258491353,206,3138,1
44714231@N02,29,3138,F107,2,1258491355,1258491357,847,3138,1
44728831@N02,1,3139,F128,1,1340478742,1340478742,188,3139,1
44728831@N02,74,3139,FIPOIHPC1000000027,2,1340478768,1340478789,100,3139,1
44728831@N02,221,3139,F681,2,1340479047,1340479054,47,3139,1
44888336@N04,60,3143,F586,3,1283023481,1283023491,107,3143,1
44888336@N04,394,3143,F765,1,1283023506,1283023506,9,3143,1
44888336@N04,206,3143,FIPOIHPC1000000994,1,1283023511,1283023511,131,3143,1
44888336@N04,109,3143,F509,1,1283023516,1283023516,40,3143,1
44888336@N04,1,3143,F128,1,1283023523,1283023523,188,3143,1
44888336@N04,103,3143,F698,1,1283023527,1283023527,173,3143,1
44888336@N04,519,3143,F890,1,1283023532,1283023532,12,3143,1
44888336@N04,200,3143,F710,1,1283023536,1283023536,162,3143,1
44888336@N04,59,3143,F699,1,1283023541,1283023541,92,3143,1
44888336@N04,29,3143,F107,1,1283023551,1283023551,847,3143,1
44888336@N04,258,3143,F435,1,1283023556,1283023556,75,3143,1
44888336@N04,216,3143,F153,1,1283023561,1283023561,44,3143,1
44888336@N04,258,3143,F435,1,1283023565,1283023565,75,3143,1
44888336@N04,43,3143,F701,1,1283023581,1283023581,342,3143,1
44888336@N04,394,3143,F765,1,1283023586,1283023586,9,3143,1
44888336@N04,147,3143,F327,1,1283023589,1283023589,98,3143,1
44888336@N04,73,3143,F245,1,1283023594,1283023594,32,3143,1
44888336@N04,109,3143,F509,1,1283023601,1283023601,40,3143,1
44967131@N00,13,3150,F121,5,1222139189,1222141029,400,3150,1
44967131@N00,42,3150,F674,1,1222141513,1222141513,130,3150,1
44967131@N00,13,3150,F121,1,1222143682,1222143682,400,3150,1
44979066@N02,474,3151,FIPOIHPC1000000674,1,1258792138,1258792138,17,3151,1
44979066@N02,261,3151,F137,1,1258792314,1258792314,32,3151,1
44979066@N02,16,3151,F152,2,1258793391,1258794062,476,3151,1
44979066@N02,257,3151,F171,1,1258794928,1258794928,83,3151,1
44979066@N02,474,3151,FIPOIHPC1000000674,1,1258795007,1258795007,17,3151,1
44979066@N02,215,3151,F569,1,1258797226,1258797226,55,3151,1
44979066@N02,17,3152,F126,1,1259082525,1259082525,109,3152,1
44979066@N02,3,3152,F110,1,1259087864,1259087864,669,3152,1
44979066@N02,13,3152,F121,1,1259088688,1259088688,400,3152,1
44979066@N02,3,3152,F110,2,1259090721,1259091071,669,3152,1
44979066@N02,215,3153,F569,1,1259290800,1259290800,55,3153,1
44979066@N02,332,3153,F316,1,1259290801,1259290801,46,3153,1
44979066@N02,36,3153,F880,1,1259290804,1259290804,335,3153,1
44979066@N02,332,3153,F316,2,1259290805,1259290806,46,3153,1
44999778@N05,379,3154,FIPOIHPC1000001017,2,1339423949,1339423950,47,3154,1
44999778@N05,46,3154,F129,2,1339423977,1339423978,69,3154,1
44999778@N05,2,3154,F120,1,1339426588,1339426588,608,3154,1
44999778@N05,13,3154,F121,2,1339426621,1339426691,400,3154,1
45068903@N00,581,3159,F243,1,1290454717,1290454717,12,3159,1
45068903@N00,23,3159,F249,1,1290466064,1290466064,492,3159,1
45068903@N00,16,3159,F152,1,1290467418,1290467418,476,3159,1
45068903@N00,210,3159,F157,2,1290467516,1290467687,189,3159,1
45068903@N00,16,3159,F152,1,1290470041,1290470041,476,3159,1
45068903@N00,210,3159,F157,1,1290470197,1290470197,189,3159,1
45068903@N00,7,3159,F158,1,1290470312,1290470312,313,3159,1
45068903@N00,210,3159,F157,1,1290470361,1290470361,189,3159,1
45068903@N00,11,3159,F176,2,1290470410,1290470478,141,3159,1
45068903@N00,2,3160,F120,1,1290537228,1290537228,608,3160,1
45068903@N00,13,3160,F121,1,1290537986,1290537986,400,3160,1
45068903@N00,2,3160,F120,4,1290538150,1290538694,608,3160,1
45108278@N08,243,3163,F626,1,1334825064,1334825064,22,3163,1
45108278@N08,29,3163,F107,6,1334825687,1334826546,847,3163,1
45108278@N08,298,3163,FIPOIHPC1000000926,1,1334826640,1334826640,23,3163,1
45108278@N08,29,3163,F107,1,1334826836,1334826836,847,3163,1
45108278@N08,6,3163,F168,2,1334828580,1334828649,324,3163,1
45108278@N08,128,3163,FIPOIHPC1000000693,1,1334830193,1334830193,13,3163,1
45108278@N08,6,3163,F168,8,1334833547,1334839117,324,3163,1
45108278@N08,29,3163,F107,1,1334847769,1334847769,847,3163,1
45108278@N08,43,3164,F701,4,1335172430,1335174700,342,3164,1
45108278@N08,673,3164,F362,1,1335178293,1335178293,6,3164,1
45108278@N08,6,3164,F168,4,1335183558,1335186578,324,3164,1
45108278@N08,498,3164,F653,1,1335187720,1335187720,7,3164,1
45108278@N08,794,3164,F650,1,1335188545,1335188545,2,3164,1
45108278@N08,498,3164,F653,1,1335188990,1335188990,7,3164,1
45108278@N08,344,3164,F627,1,1335189896,1335189896,23,3164,1
45141937@N07,33,3168,F166,1,1274631370,1274631370,243,3168,1
45141937@N07,13,3168,F121,1,1274631414,1274631414,400,3168,1
45141937@N07,374,3168,F817,1,1274636080,1274636080,14,3168,1
45141937@N07,33,3168,F166,1,1274637134,1274637134,243,3168,1
45206671@N00,12,3170,F106,1,1183786095,1183786095,479,3170_1,1
45206671@N00,3,3170,F110,1,1183786100,1183786100,669,3170_1,1
45206671@N00,26,3170,F119,1,1183786101,1183786101,512,3170_1,1
45206671@N00,13,3170,F121,1,1183786103,1183786103,400,3170_1,1
45206671@N00,12,3170,F106,1,1183786105,1183786105,479,3170_1,1
45206671@N00,13,3170,F121,1,1183786107,1183786107,400,3170_1,1
45206671@N00,2,3170,F120,1,1183786108,1183786108,608,3170_1,1
45206671@N00,26,3170,F119,1,1183786109,1183786109,512,3170_1,1
45206671@N00,29,3170,F107,1,1183786111,1183786111,847,3170_1,1
45206671@N00,26,3170,F119,1,1183786112,1183786112,512,3170_1,1
45206671@N00,13,3170,F121,1,1183786114,1183786114,400,3170_1,1
45206671@N00,26,3170,F119,1,1183786116,1183786116,512,3170_1,1
45206671@N00,13,3170,F121,1,1183786117,1183786117,400,3170_1,1
45206671@N00,251,3170,F310,1,1183786118,1183786118,47,3170_1,1
45206671@N00,3,3170,F110,1,1183786120,1183786120,669,3170_1,1
45206671@N00,2,3170,F120,1,1183786121,1183786121,608,3170_1,1
45206671@N00,22,3170,F234,1,1183786122,1183786122,233,3170_1,1
45206671@N00,102,3170,F261,1,1183786125,1183786125,34,3170_1,1
45206671@N00,649,3170,F838,1,1183786130,1183786130,11,3170_1,1
45206671@N00,792,3170,F229,1,1183786132,1183786132,3,3170_1,1
45206671@N00,519,3170,F890,1,1183786133,1183786133,12,3170_1,1
45206671@N00,22,3170,F234,1,1183786134,1183786134,233,3170_2,2
45206671@N00,9,3170,F256,1,1183786136,1183786136,964,3170_2,2
45206671@N00,26,3170,F119,1,1183786137,1183786137,512,3170_2,2
45206671@N00,201,3170,F707,1,1183786139,1183786139,34,3170_2,2
45206671@N00,160,3170,FIPOIHPC1000000965,1,1183786140,1183786140,129,3170_2,2
45206671@N00,31,3170,F702,1,1183786141,1183786141,448,3170_2,2
45206671@N00,96,3170,F317,1,1183786143,1183786143,86,3170_2,2
45206671@N00,223,3170,F524,1,1183786144,1183786144,67,3170_2,2
45206671@N00,165,3170,FIPOIHPC1000000964,1,1183786466,1183786466,335,3170_2,2
45255398@N05,49,3173,F160,5,1272553421,1272556297,346,3173,1
45255398@N05,23,3173,F249,1,1272559765,1272559765,492,3173,1
45255398@N05,97,3173,F313,1,1272568198,1272568198,103,3173,1
45255398@N05,333,3173,F325,1,1272568611,1272568611,53,3173,1
45255398@N05,152,3173,FIPOIHPC1000000396,6,1272576121,1272579863,146,3173,1
45255398@N05,27,3174,F104,1,1272631227,1272631227,169,3174,1
45255398@N05,70,3174,F108,1,1272631677,1272631677,368,3174,1
45255398@N05,29,3174,F107,3,1272632063,1272632149,847,3174,1
45255398@N05,27,3174,F104,2,1272638437,1272638791,169,3174,1
45255398@N05,155,3174,F516,3,1272646795,1272647344,56,3174,1
45255398@N05,453,3174,F644,2,1272661035,1272661062,48,3174,1
45255398@N05,383,3174,F639,2,1272664768,1272664883,36,3174,1
45323926@N00,15,3176,F665,1,1256479507,1256479507,32,3176,1
45323926@N00,1,3176,F128,1,1256479770,1256479770,188,3176,1
45323926@N00,545,3176,F670,1,1256480283,1256480283,28,3176,1
45323926@N00,3,3176,F110,1,1256482389,1256482389,669,3176,1
45457437@N00,315,3184,F344,1,1333046478,1333046478,8,3184,1
45457437@N00,350,3184,F331,1,1333046922,1333046922,61,3184,1
45457437@N00,199,3184,F283,1,1333048425,1333048425,80,3184,1
45457437@N00,341,3184,F279,1,1333048471,1333048471,39,3184,1
45493649@N00,350,3189,F331,1,1272737953,1272737953,61,3189,1
45493649@N00,185,3189,F345,1,1272738437,1272738437,24,3189,1
45493649@N00,350,3189,F331,1,1272738458,1272738458,61,3189,1
45495684@N02,4,3191,F101,1,1274107084,1274107084,253,3191,1
45495684@N02,236,3191,F567,1,1274108294,1274108294,110,3191,1
45495684@N02,17,3191,F126,1,1274117856,1274117856,109,3191,1
45495684@N02,242,3191,F132,1,1274118200,1274118200,26,3191,1
45495684@N02,17,3191,F126,1,1274118224,1274118224,109,3191,1
45495684@N02,130,3191,F515,1,1274120463,1274120463,172,3191,1
45495684@N02,230,3191,FIPOIHPC1000000789,1,1274121966,1274121966,25,3191,1
45495684@N02,103,3191,F698,1,1274122514,1274122514,173,3191,1
45645600@N03,38,3195,F326,1,1293893644,1293893644,347,3195,1
45645600@N03,258,3195,F435,1,1293906893,1293906893,75,3195,1
45645600@N03,152,3195,FIPOIHPC1000000396,1,1293907338,1293907338,146,3195,1
45671012@N00,339,3197,F320,15,1194142818,1194146345,61,3197,1
45671012@N00,99,3197,F324,4,1194146907,1194147063,64,3197,1
45671012@N00,339,3197,F320,1,1194148685,1194148685,61,3197,1
45671012@N00,249,3197,F319,9,1194148781,1194151973,78,3197,1
45753958@N00,42,3200,F674,1,1181384273,1181384273,130,3200,1
45753958@N00,2,3200,F120,1,1181384487,1181384487,608,3200,1
45753958@N00,7,3200,F158,2,1181385099,1181385393,313,3200,1
45753958@N00,531,3200,FIPOIHPC1000000440,1,1181390353,1181390353,3,3200,1
45753958@N00,338,3200,F440,1,1181394865,1181394865,30,3200,1
45753958@N00,68,3200,F431,2,1181396364,1181396523,367,3200,1
45753958@N00,577,3200,F417,4,1181400727,1181400973,6,3200,1
45753958@N00,310,3200,FIPOIHPC1000000700,2,1181406671,1181407101,75,3200,1
45753958@N00,329,3200,F886,1,1181408970,1181408970,20,3200,1
45753958@N00,639,3200,FIPOIHPC1000000941,1,1181409545,1181409545,6,3200,1
45753958@N00,509,3200,FIPOIHPC1000000502,1,1181413067,1181413067,5,3200,1
45764413@N00,38,3204,F326,1,1304812961,1304812961,347,3204,1
45764413@N00,36,3204,F880,1,1304813868,1304813868,335,3204,1
45764413@N00,7,3204,F158,1,1304814493,1304814493,313,3204,1
45795292@N00,15,3210,F665,1,1312291033,1312291033,32,3210,1
45795292@N00,27,3210,F104,1,1312291146,1312291146,169,3210,1
45795292@N00,29,3210,F107,1,1312291352,1312291352,847,3210,1
45795292@N00,1,3210,F128,2,1312291388,1312291521,188,3210,1
45795292@N00,3,3210,F110,2,1312291745,1312291767,669,3210,1
45795292@N00,9,3210,F256,2,1312293892,1312293917,964,3210,1
45795292@N00,8,3210,F236,1,1312294284,1312294284,421,3210,1
45795292@N00,23,3210,F249,4,1312294323,1312294428,492,3210,1
45795292@N00,35,3210,F235,1,1312294484,1312294484,327,3210,1
45795292@N00,81,3210,F161,1,1312294537,1312294537,77,3210,1
45795292@N00,20,3210,F151,1,1312294866,1312294866,687,3210,1
45795292@N00,200,3210,F710,2,1312295982,1312296057,162,3210,1
45795292@N00,31,3210,F702,1,1312300229,1312300229,448,3210,1
45795292@N00,2,3210,F120,1,1312303136,1312303136,608,3210,1
45880990@N07,16,3215,F152,2,1290367863,1290368199,476,3215,1
45880990@N07,181,3215,FIPOIHPC1000000649,1,1290368298,1290368298,83,3215,1
45880990@N07,295,3215,FIPOIHPC1000000629,2,1290368534,1290368633,50,3215,1
45898381@N07,382,3217,F896,1,1264168254,1264168254,5,3217,1
45898381@N07,383,3217,F639,1,1264168550,1264168550,36,3217,1
45898381@N07,17,3217,F126,1,1264169102,1264169102,109,3217,1
45914395@N08,796,3218,F562,2,1338319334,1338319341,3,3218_1,1
45914395@N08,557,3218,F666,1,1338331691,1338331691,13,3218_1,1
45914395@N08,143,3218,F636,4,1338331704,1338331720,106,3218_1,1
45914395@N08,557,3218,F666,1,1338331967,1338331967,13,3218_1,1
45914395@N08,143,3218,F636,1,1338332206,1338332206,106,3218_1,1
45914395@N08,498,3218,F653,3,1338332375,1338332384,7,3218_1,1
45914395@N08,380,3218,F669,1,1338332428,1338332428,30,3218_1,1
45914395@N08,536,3218,F606,2,1338332868,1338332872,8,3218_1,1
45914395@N08,277,3218,F813,3,1338332876,1338332883,15,3218_1,1
45914395@N08,17,3218,F126,1,1338332886,1338332886,109,3218_1,1
45914395@N08,13,3218,F121,1,1338333097,1338333097,400,3218_1,1
45914395@N08,708,3218,F221,1,1338333347,1338333347,4,3218_1,1
45914395@N08,2,3218,F120,5,1338333351,1338333432,608,3218_1,1
45914395@N08,248,3218,F582,2,1338333836,1338333840,36,3218_1,1
45914395@N08,262,3218,F884,1,1338333848,1338333848,14,3218_1,1
45914395@N08,268,3218,F800,1,1338333851,1338333851,20,3218_1,1
45914395@N08,459,3218,F889,2,1338334056,1338334059,11,3218_1,1
45914395@N08,708,3218,F221,3,1338334286,1338334290,4,3218_1,1
45914395@N08,43,3218,F701,2,1338334298,1338334309,342,3218_1,1
45914395@N08,124,3218,F709,1,1338334922,1338334922,87,3218_1,1
45914395@N08,43,3218,F701,1,1338334932,1338334932,342,3218_1,1
45914395@N08,708,3218,F221,1,1338335194,1338335194,4,3218_2,2
45914395@N08,202,3218,F714,4,1338335202,1338335247,31,3218_2,2
45914395@N08,624,3218,FIPOIHPC1000000943,1,1338335380,1338335380,4,3218_2,2
45914395@N08,64,3218,F808,3,1338335384,1338335388,195,3218_2,2
45914395@N08,45,3218,F315,1,1338335729,1338335729,54,3218_2,2
45914395@N08,51,3218,F305,2,1338335741,1338335753,90,3218_2,2
45914395@N08,206,3218,FIPOIHPC1000000994,3,1338337632,1338337659,131,3218_2,2
45914395@N08,36,3218,F880,6,1338337875,1338338316,335,3218_2,2
45914395@N08,35,3218,F235,1,1338338373,1338338373,327,3218_2,2
45914395@N08,33,3218,F166,2,1338338392,1338338402,243,3218_2,2
45914395@N08,20,3218,F151,1,1338338762,1338338762,687,3218_2,2
45914395@N08,5,3218,F149,1,1338339024,1338339024,75,3218_2,2
45914395@N08,210,3218,F157,2,1338339032,1338339040,189,3218_2,2
45914395@N08,20,3218,F151,1,1338339155,1338339155,687,3218_2,2
45914395@N08,379,3218,FIPOIHPC1000001017,1,1338339607,1338339607,47,3218_2,2
45914395@N08,111,3218,F135,1,1338339611,1338339611,58,3218_2,2
45914395@N08,69,3218,F136,2,1338339619,1338339626,83,3218_2,2
45914395@N08,653,3218,FIPOIHPC1000000869,2,1338342680,1338343049,8,3218_2,2
45921207@N02,493,3220,F299,1,1287335447,1287335447,6,3220,1
45921207@N02,151,3220,F902,1,1287335494,1287335494,37,3220,1
45921207@N02,8,3220,F236,1,1287337582,1287337582,421,3220,1
45921207@N02,132,3221,F693,3,1294003382,1294003590,80,3221,1
45921207@N02,310,3221,FIPOIHPC1000000700,1,1294004623,1294004623,75,3221,1
45921207@N02,36,3221,F880,1,1294004921,1294004921,335,3221,1
45921207@N02,231,3224,F342,1,1323378516,1323378516,36,3224,1
45921207@N02,466,3224,F683,1,1323379517,1323379517,20,3224,1
45921207@N02,316,3224,F545,1,1323386369,1323386369,106,3224,1
45926155@N07,12,3229,F106,1,1239459507,1239459507,479,3229,1
45926155@N07,26,3229,F119,1,1239459527,1239459527,512,3229,1
45926155@N07,29,3229,F107,1,1239459539,1239459539,847,3229,1
45926155@N07,26,3229,F119,1,1239461569,1239461569,512,3229,1
45926155@N07,210,3229,F157,3,1239463646,1239463798,189,3229,1
45926155@N07,161,3229,F705,1,1239467210,1239467210,51,3229,1
45926155@N07,9,3230,F256,1,1267281227,1267281227,964,3230,1
45926155@N07,62,3230,F167,2,1267281810,1267281904,508,3230,1
45926155@N07,161,3230,F705,2,1267289239,1267289255,51,3230,1
45975397@N00,68,3232,F431,4,1216994903,1217010939,367,3232,1
45975397@N00,34,3232,F159,1,1217014928,1217014928,270,3232,1
45975397@N00,11,3232,F176,1,1217015222,1217015222,141,3232,1
46026252@N00,23,3234,F249,1,1209213615,1209213615,492,3234,1
46026252@N00,38,3234,F326,1,1209228706,1209228706,347,3234,1
46026252@N00,61,3234,F457,1,1209236919,1209236919,25,3234,1
46035808@N07,371,3237,F719,1,1286467453,1286467453,7,3237,1
46035808@N07,20,3237,F151,1,1286468013,1286468013,687,3237,1
46035808@N07,81,3237,F161,1,1286468340,1286468340,77,3237,1
46035808@N07,7,3237,F158,2,1286468548,1286468585,313,3237,1
46035808@N07,35,3237,F235,1,1286468703,1286468703,327,3237,1
46035808@N07,23,3237,F249,4,1286468973,1286469134,492,3237,1
46035808@N07,353,3237,F255,1,1286469923,1286469923,50,3237,1
46035808@N07,70,3237,F108,1,1286470404,1286470404,368,3237,1
46035808@N07,29,3237,F107,1,1286470437,1286470437,847,3237,1
46035808@N07,12,3237,F106,1,1286470530,1286470530,479,3237,1
46035808@N07,241,3237,F676,1,1286470888,1286470888,96,3237,1
46035808@N07,456,3237,FIPOIHPC1000000635,1,1286471556,1286471556,9,3237,1
46035808@N07,119,3237,F870,1,1286471703,1286471703,5,3237,1
46035808@N07,31,3237,F702,5,1286475253,1286475428,448,3237,1
46042146@N00,81,3238,F161,1,1310704570,1310704570,77,3238,1
46042146@N00,22,3238,F234,2,1310705526,1310706250,233,3238,1
46042146@N00,23,3238,F249,1,1310707303,1310707303,492,3238,1
46042146@N00,47,3238,F663,1,1310716184,1310716184,28,3238,1
46042146@N00,16,3238,F152,3,1310729817,1310729943,476,3238,1
46042146@N00,12,3240,F106,2,1310885004,1310885112,479,3240,1
46042146@N00,165,3240,FIPOIHPC1000000964,1,1310886086,1310886086,335,3240,1
46042146@N00,12,3240,F106,1,1310886089,1310886089,479,3240,1
46042146@N00,165,3240,FIPOIHPC1000000964,4,1310886093,1310886173,335,3240,1
46042146@N00,316,3240,F545,2,1310892609,1310894063,106,3240,1
46149300@N07,147,3256,F327,1,1264949732,1264949732,98,3256,1
46149300@N07,249,3256,F319,1,1264952152,1264952152,78,3256,1
46149300@N07,170,3256,F323,2,1264954428,1264954576,50,3256,1
46166891@N08,797,3258,F816,1,1305222753,1305222753,4,3258,1
46166891@N08,798,3258,FIPOIHPC1000000670,1,1305227388,1305227388,1,3258,1
46166891@N08,220,3258,FIPOIHPC1000000603,3,1305228698,1305228824,11,3258,1
46166891@N08,316,3258,F545,1,1305229051,1305229051,106,3258,1
46166891@N08,511,3258,F544,1,1305229194,1305229194,46,3258,1
46166891@N08,316,3258,F545,2,1305229484,1305229768,106,3258,1
46166891@N08,322,3259,FIPOIHPC1000000628,1,1305804612,1305804612,43,3259,1
46166891@N08,166,3259,FIPOIHPC1000000702,1,1305806899,1305806899,14,3259,1
46166891@N08,132,3259,F693,1,1305807299,1305807299,80,3259,1
46210076@N05,223,3260,F524,3,1253618481,1253622048,67,3260,1
46210076@N05,9,3260,F256,1,1253625090,1253625090,964,3260,1
46210076@N05,160,3260,FIPOIHPC1000000965,6,1253639567,1253642978,129,3260,1
46210076@N05,51,3260,F305,4,1253647058,1253652130,90,3260,1
46210076@N05,173,3261,F141,2,1253705365,1253705400,19,3261,1
46210076@N05,49,3261,F160,6,1253705796,1253707000,346,3261,1
46210076@N05,2,3261,F120,3,1253709543,1253711002,608,3261,1
46210076@N05,103,3261,F698,1,1253715275,1253715275,173,3261,1
46210076@N05,49,3261,F160,1,1253724068,1253724068,346,3261,1
46210076@N05,87,3262,F566,6,1253790049,1253791435,149,3262,1
46210076@N05,2,3262,F120,2,1253795200,1253795664,608,3262,1
46210076@N05,165,3262,FIPOIHPC1000000964,6,1253804057,1253804494,335,3262,1
46212027@N05,276,3263,F348,1,1262453941,1262453941,27,3263,1
46212027@N05,38,3263,F326,1,1262454507,1262454507,347,3263,1
46212027@N05,206,3263,FIPOIHPC1000000994,1,1262454605,1262454605,131,3263,1
46212027@N05,6,3265,F168,1,1293565271,1293565271,324,3265,1
46212027@N05,530,3265,F306,1,1293567171,1293567171,59,3265,1
46212027@N05,51,3265,F305,1,1293567262,1293567262,90,3265,1
46212027@N05,332,3265,F316,1,1293571054,1293571054,46,3265,1
